before_file,before_group,before_start,before_end,before_th_mean,before_th_std,before_speed,before_voltage,before_sp_max,before_acc_max,before_current,before_rpm_mean,before_rpm_min,before_motor_top_pct,before_motor_bottom_pct,before_shake_err_roll,before_shake_err_pitch,before_shake_err_yaw,before_shake_gyro_roll,before_shake_gyro_pitch,before_shake_gyro_yaw,before_shake_sp_roll,before_shake_sp_pitch,before_shake_sp_yaw,before_high_gyro_roll,before_high_gyro_pitch,before_high_gyro_yaw,before_high_raw_roll,before_high_raw_pitch,before_high_raw_yaw,before_high_D_roll,before_high_D_pitch,before_D_roll,before_D_pitch,before_shake_combined,before_shake_peak,before_shake_peak_t,before_shake_time_gt8,before_raw_hf,before_gyro_hf,before_D_hf,before_motor1_rpm,before_motor2_rpm,before_motor3_rpm,before_motor4_rpm,today_file,today_group,today_start,today_end,today_th_mean,today_th_std,today_speed,today_voltage,today_sp_max,today_acc_max,today_current,today_rpm_mean,today_rpm_min,today_motor_top_pct,today_motor_bottom_pct,today_shake_err_roll,today_shake_err_pitch,today_shake_err_yaw,today_shake_gyro_roll,today_shake_gyro_pitch,today_shake_gyro_yaw,today_shake_sp_roll,today_shake_sp_pitch,today_shake_sp_yaw,today_high_gyro_roll,today_high_gyro_pitch,today_high_gyro_yaw,today_high_raw_roll,today_high_raw_pitch,today_high_raw_yaw,today_high_D_roll,today_high_D_pitch,today_D_roll,today_D_pitch,today_shake_combined,today_shake_peak,today_shake_peak_t,today_shake_time_gt8,today_raw_hf,today_gyro_hf,today_D_hf,today_motor1_rpm,today_motor2_rpm,today_motor3_rpm,today_motor4_rpm
LOG00008,Idle 35,5.0,5.5,21.935305719921107,1.7579001883542207,38.76846921967808,24.85090729783038,103.0,0.9233648900952538,3.150236686390533,10556.896308819385,7171.428571428572,0.0,0.0,1.78599984856442,1.2479689717048865,0.8737942582698854,3.038530539232275,1.1328211142605769,2.0319072120481736,2.3709595093036415,0.9432420059454124,2.1314495130068405,0.41751700137201514,0.4693457293921587,0.35547116888165453,9.578456835490632,6.794658375815757,6.862057619495026,1.7280475102952695,2.583386444482376,6.636965395773454,3.6732950666864213,1.5406527859012045,2.5500761926761872,5.000099,0.0,7.85285622277377,0.41671957478998045,2.197729933291733,11378.275570583264,10999.098337559877,8280.614257537336,11569.59706959707,LOG00008,Idle 35,15.0,15.5,21.97233201581028,0.13883086235623884,31.622353310879003,24.66970355731225,59.0,1.13003177699417,3.4656521739130435,10369.141727837381,4071.4285714285716,0.0,0.0,0.9283965683576837,0.9049012340427641,0.7042276206157134,0.8836554309122988,0.8346157859689062,0.6333579035993435,0.26183292149699183,0.3293357884904676,0.289854996654288,0.28836696120140926,0.30075020843954825,0.30116603021530747,3.7360940633218385,4.111902093786942,3.049741596849641,0.9736940966817434,1.2456257074253505,2.6168351279659405,3.102338783700735,0.9167241764867012,1.3039199991761783,15.481463,0.0,3.6591010501867416,0.2968204675920078,1.1179587642019229,12801.97628458498,11229.107848673068,4762.648221343874,12682.834556747599
LOG00008,Idle 35,5.5,6.0,21.601380670611444,1.4208846825570993,39.497919620334216,24.861656804733727,52.0,0.995330398374686,3.283609467455622,10395.49168779938,7000.0,0.0,0.0,1.2985453646246026,1.399654207181632,0.9842026982194928,1.831750556445429,1.5632644343218747,1.6918724060440944,1.248244324538635,1.037083944779352,1.774764367730313,0.23816710477089295,0.4879992038934449,0.25824506795904506,5.1702383323334935,10.452567812580899,4.606737697621835,0.7154459983125275,2.564735380723747,6.062137156428668,4.323232043936564,1.350046659132433,1.92439576379639,5.500477,0.0,7.239004777463612,0.34715861308665874,1.8827812604810992,11283.34742180896,11150.577627500703,8086.3060016906165,11061.73570019724,LOG00008,Idle 35,14.0,14.5,25.128994082840237,0.5960153469924993,45.141463756408186,24.701972386587773,49.0,1.3494732535539544,3.921834319526627,11644.547759932377,6657.142857142857,0.0,0.0,0.795907160226632,0.8046433616252046,0.6343907677461074,0.6327016461352587,0.7307891388525435,0.6040681873041688,0.30612706347582064,0.32463563201472545,0.307363202393135,0.291083825395791,0.389607634197288,0.3018397553045421,4.566729228503243,8.000057498782704,5.4679586324778,0.9857142116196224,1.7121240809693212,2.2827714219543576,2.998026964600781,0.8002871819251919,1.0834169896780605,14.216608,0.0,6.184779905455643,0.33046993807514013,1.3969612334678332,13996.08340377571,11976.556776556776,7227.331642716258,13378.219216680754
LOG00008,Idle 35,7.5,8.0,33.37845849802372,0.37615486894593875,48.120292387978836,24.456185770750988,105.0,2.208401900852396,6.835592885375494,14558.872106154715,8857.142857142857,0.0,0.0,1.5668246259086953,1.8854107683187682,0.8650525728448736,2.2562702201654843,2.5967413907973222,1.1646009661162455,1.9476641384707387,2.199679129208591,0.9754839416237719,0.34855605665886147,0.6434541795291395,0.358716974079017,2.930903440186241,5.935279608313045,9.673057752610527,1.585061007528381,3.892914297534249,5.830782427377566,7.671233674380968,1.7334522164810742,2.702551023244987,7.655842,0.0,6.767219647927572,0.4705324902984913,2.972137288680778,9657.086391869001,16329.418407679277,16941.869000564653,15307.114624505928,LOG00008,Idle 35,42.0,42.5,32.76627218934911,1.9958898864249686,49.990981464710885,23.8305325443787,93.0,2.131639598240115,6.06396449704142,14068.019160326854,6757.142857142857,0.0,0.0,4.442016181618335,1.5963438845202045,0.8676875132471356,4.833989500819154,1.5855871040621516,0.874645025412162,2.393691343510138,0.36980877082469854,0.5736101275562442,0.40803954107648416,0.6393480065197186,0.48982744259792965,3.4200159020159555,6.645584219483784,10.593526690591382,1.7966881432120618,3.159012388750412,10.788535810338976,6.673861994756058,3.3376504876487734,7.571843044852989,42.223479,0.0,7.48516546538476,0.5212782571220715,2.5697711528691993,16744.773175542407,15005.128205128205,8159.763313609468,16362.41194702733
LOG00008,Idle 35,8.0,8.5,32.02564102564103,0.8951178854923727,31.968467077370253,24.665049309664695,65.0,1.9410451633833627,5.867357001972385,14181.311637080868,9857.142857142857,0.0,0.0,1.2321423869658399,1.427878964730919,0.8060249848696601,1.5555901920967588,1.6430436755608018,1.001901803523121,1.134628393048386,1.1612009980512297,0.9640958261138072,0.4268056315171291,0.5870365290648254,0.30021044193881335,2.706322194602495,6.8811608486967915,8.255125811895924,2.0896852068024434,3.4796169497429164,4.481828311064797,6.198555535750489,1.333606613600675,1.888898629733303,8.000244,0.0,6.39848046067361,0.4534685740674543,2.8700625760135594,10772.724711186249,15217.131586362355,15555.42406311637,15179.966187658496,LOG00008,Idle 35,9.5,10.0,32.43570019723865,4.649893177375786,27.79997331124483,24.547850098619328,82.0,2.6215868058341463,6.268737672583827,14121.949845026767,11457.142857142857,0.0,0.0,3.165230215460714,3.2736494044566427,0.8528404770266395,3.114816637652023,3.3132920702211535,0.7815148967122199,0.3742280239235731,0.768726434054325,0.27635212679271065,0.49412551412000427,0.5672687960601467,0.4029576526724599,5.88108999093394,4.324811837286633,5.113684184206795,2.4721670595695477,3.2495001985533496,8.028425829624084,10.31065782063783,3.2198961738047402,4.849829349972265,9.501338,0.0,5.145903964812034,0.4927233099604639,2.8871146072522818,13083.065652296424,13481.121442659905,14259.171597633136,15664.440687517612
LOG00008,Idle 35,9.5,10.0,27.08599605522683,0.07036915890411596,29.654809090617082,24.703175542406317,34.0,1.2382529463075413,4.349842209072978,12444.146238377007,10042.857142857143,0.0,0.0,1.0033558638085807,0.9140246205943842,0.8040908191816311,1.1719197715701362,0.9514572316415872,0.8807014780802539,0.8393224740118752,0.5762667834232662,0.556555725053765,0.2690261134732319,0.3424181040117495,0.24486477741690765,5.913536533261509,8.270322279163942,4.1838945338460425,0.9179435229134375,1.7889676096500466,2.9482719841133536,3.670877983215032,0.9597301694986385,1.215809572804526,9.811032,0.0,6.347522309316205,0.28843483776233025,1.4217991102184118,10758.298112144268,13540.65934065934,12877.909270216962,12599.718230487462,LOG00008,Idle 35,14.5,15.0,23.337475345167654,0.8723316241028356,38.222658544415225,24.637593688362923,52.0,1.2530574599636606,3.4201775147928988,10979.902789518173,5157.142857142857,0.0,0.0,0.5651544376749844,0.7581765447068911,0.6250094167366562,0.5724103835270067,0.660097994129044,0.5516820936734834,0.32680375329641476,0.25032523410008267,0.38081954492974746,0.27001969762254285,0.2999273243305875,0.28347396617956444,3.7479033174105085,5.463263548848481,3.987468510158233,0.763311283033696,1.3559152394421201,2.01522802288498,2.457930047487763,0.6686670364865491,1.0890841040260812,14.991112,0.0,4.4644496861441105,0.2847364433330396,1.1002613897065394,13280.529726683571,11538.715131022822,6326.627218934911,12773.73908143139
LOG00008,Idle 35,10.5,11.0,36.68478260869565,2.8273413907932663,44.52566797132884,24.576363636363634,97.0,1.841305097699545,7.315671936758893,15877.879728966687,12242.857142857143,0.0,0.0,3.702655881188815,2.254731865002494,0.8197581969059484,4.62686041853515,3.5382153516760564,1.1188943846311696,2.1867389454399433,2.7997485617135403,0.9165312239266822,0.37459941423634924,0.483314087433016,0.2887492889035707,3.178752792228942,4.187161778674776,7.017440227807022,1.60712368427053,2.948581278359107,10.745529450057607,8.780705581776102,3.0654099528089014,6.2847968669743866,10.528446,0.0,5.0623202988926765,0.3904242906120394,2.374550282857062,15657.368718238282,16398.475437605874,14415.8667419537,17039.80801806889,LOG00008,Idle 35,20.5,21.0,37.90887573964497,4.1333230083152515,53.8857626101823,24.268382642998027,47.0,3.0642528966936835,7.846528599605523,15864.511129895745,10585.714285714286,0.0,0.0,1.2020974191703588,1.3981558096059439,0.9041399637194005,1.2643428495396147,1.3943494176085311,0.9227289057574679,0.5741340214077318,0.5249293966153283,0.6660102938687817,0.45924793989527657,0.8526063664318639,0.3493280831042649,3.9102542782495786,5.280436852690543,5.2924678436464285,2.2876077326726354,5.21481927268618,4.620083078566873,7.206998570997976,1.3038170640682092,1.9195836539620534,20.999539,0.0,4.871116153814339,0.5943838254931184,4.026629433245804,12061.200338123415,16968.751761059455,17266.892082276696,17161.200338123414
LOG00008,Idle 35,11.0,11.5,28.620907297830374,1.280207686740454,49.90757993968777,24.763175542406312,135.0,1.442670975441295,4.717278106508876,13059.608340377572,8085.714285714285,0.0,0.0,1.6408929729289783,2.174893046189642,0.8185326188353294,2.613710593508255,3.1702265922372703,1.177644066338479,2.0045228477708683,2.7379673031407914,1.285914355264036,0.3711398020729233,0.6025903309932561,0.34514450763323196,4.923734745788571,9.347568087587552,8.38651550699066,1.584506171599393,3.64665859806725,6.2804288852154455,7.129680717959216,1.9264850779297202,2.660245210501161,11.000145,0.0,7.787893068688212,0.45460040725846135,2.811474589845546,14408.593970132431,13008.763031839955,9836.827275288813,14984.249084249084,LOG00008,Idle 35,6.0,6.5,27.85463510848126,0.45719453107049185,51.47787228368955,24.509526627218932,94.0,1.9129008602330446,5.153017751479291,12601.627218934911,5900.0,0.0,0.0,3.384654968492293,2.120176720502182,0.9617817666520142,3.2613888933594577,2.151092420442385,0.9812952605252289,0.4278260972077818,0.2933537953167138,0.37672700483848726,0.3950798568948519,0.544276684810609,0.37868427526090553,2.7357680302358443,4.724203711835936,5.041655339332097,1.747813388458881,2.939492502629492,8.205088140927828,6.979117908805515,2.8240961901021486,4.3107946789581035,6.333037,0.0,4.290330833661541,0.44561829079843696,2.418208822030379,7480.163426317273,14532.065370526909,12581.994928148773,15812.28515074669
LOG00008,Idle 35,11.5,12.0,27.303747534516773,0.2568312429319927,41.74227837510912,24.681479289940828,108.0,1.7995633787847833,4.614792899408283,12373.781346858272,6285.714285714285,0.0,0.0,1.9246396993191048,2.503527567335048,0.9168868968101341,1.7373028197745357,2.1460075084152366,1.2505973803034711,0.7177988142762213,1.7463387547603986,1.102910480823994,0.3685122085772198,0.767498334433172,0.4522647464037495,3.8894152366171464,12.96691504904515,8.42207109771567,1.5738025982716017,4.095315755828723,5.139282906869808,6.8783455191541405,2.2329227766093567,3.4253586523599813,11.994833,0.0,9.205065966574434,0.5565963055536155,3.1022947763120006,14265.539588616512,13825.58467173852,7263.623555931248,14140.377571146802,LOG00008,Idle 35,9.0,9.5,27.12209072978304,3.1295097900925115,43.09049434017587,24.55792899408284,128.0,2.0716511555114283,4.34792899408284,12229.881656804733,8142.857142857143,0.0,0.0,3.350638175801132,2.49614756695822,0.8967832389341867,3.460105613991606,2.5518877028734575,0.8896460101791642,0.9247577192488151,0.8199387249889414,0.6177920806568185,0.4801468896241988,0.583074233925371,0.3330930071657015,3.467161299103095,6.2466316666579,4.037601843030316,2.331407062062537,3.5375421134380365,11.345219431318778,8.828745412692008,2.9544482446953926,5.9312231923984715,9.002075,0.0,4.7379265259440695,0.4766086966985743,2.995802321030439,11459.932375316992,11603.747534516766,12321.104536489152,13534.742180896026
LOG00008,Idle 35,12.0,12.5,28.27727272727272,0.09605495342944405,26.590607083868623,24.512727272727272,81.0,1.840573305916367,5.017766798418973,12743.739412761151,6600.0,0.0,0.0,2.596237609522736,2.579052456590301,0.8609575574969911,2.6447024938750547,2.596152407561673,0.9491809614001928,0.6448860086185524,1.3369729881168992,0.7270000559755384,0.5334687087141584,0.6816108227768863,0.47039539964727867,6.586074021150149,8.59716761964006,9.28457865762561,2.5461196226687184,3.6227898449964653,7.654340781956609,9.073045690547733,2.587659299342245,4.127873034336377,12.472422,0.0,8.235918547069565,0.5687571271093543,3.1310805957327434,12942.461885940147,16122.868435911916,8105.5900621118,13804.037267080748,LOG00008,Idle 35,6.5,7.0,28.440711462450594,0.9868316208813833,30.598447195118553,24.71090909090909,92.0,1.8200905463991826,5.027470355731226,12789.603331451157,8671.42857142857,0.0,0.0,3.103311168823998,2.8483610362346017,0.9323002825532417,3.093906473330772,2.7598625602861606,1.0771161944356296,0.6181201923101001,0.43700363358794714,0.5683304215434288,0.39474316731510917,0.5253270222892804,0.3655040339879577,3.9652689519106197,6.089373958080797,5.318249779479048,1.9277986732778576,3.01651040043458,8.849532713596343,7.9940689476586915,2.9785651582001034,4.139284482841714,6.817502,0.0,5.198961876479698,0.4341212762008471,2.5313773642645474,10613.438735177866,13225.77639751553,10750.423489553923,16568.774703557312
LOG00008,Idle 35,13.5,14.0,32.39940828402367,1.0192330164321686,43.166254358593775,24.590986193293887,83.0,1.2544590572215248,5.631439842209072,14414.327979712594,11671.42857142857,0.0,0.0,2.389357202139894,2.4978909583670794,0.5216091787649165,2.4141486258461646,3.7558739567027595,0.5228958981746454,1.8879709391427923,3.3839751631505472,0.05190507898333975,0.3999300232823847,0.40648921570350843,0.2943764719627465,5.997519944503739,5.32762750335152,6.654126484518101,1.7163297480716635,2.1553388030352045,6.588795701556103,9.249020418305111,2.4442265728968127,3.5076096476843177,13.973266,0.0,6.017509439714321,0.3705109144821224,1.9482393538763358,13819.301211608905,15261.453930684702,13327.78247393632,15248.774302620457,LOG00008,Idle 35,13.0,13.5,29.567850098619328,0.7065569998928775,51.842600860499104,24.48731755424063,39.0,1.4650912063121224,5.394970414201183,13208.678500986194,8742.857142857143,0.0,0.0,0.8093832453600107,0.8468482962471606,0.8274566158024106,0.7749960069384058,0.8563419066680173,0.7345401157709621,0.304506695948857,0.32441786192893823,0.4317203591072476,0.31918983032196624,0.34330563970130135,0.28733510130861295,2.631633696469981,3.5489324303005003,6.121683555748666,1.213613253850468,1.6380847609529752,2.484270040300791,3.0986413005170856,0.8283276147534328,1.2232995190590978,13.00007,0.0,4.358724081806452,0.3174389025076144,1.4415579790608295,15005.15638207946,13015.074668920823,9617.920540997464,15196.562411947029
