file,group,start,end,th_mean,th_std,speed,voltage,sp_max,acc_max,current,rpm_mean,rpm_min,motor_top_pct,motor_bottom_pct,shake_err_roll,shake_err_pitch,shake_err_yaw,shake_gyro_roll,shake_gyro_pitch,shake_gyro_yaw,shake_sp_roll,shake_sp_pitch,shake_sp_yaw,high_gyro_roll,high_gyro_pitch,high_gyro_yaw,high_raw_roll,high_raw_pitch,high_raw_yaw,high_D_roll,high_D_pitch,D_roll,D_pitch,shake_combined,shake_peak,shake_peak_t,shake_time_gt8,motor_activity_roll,motor_activity_pitch,rpm_min_p05,trigger,pre_th_min,pre_speed,pre_sp_max,pre_acc_max,pre_rpm_min,pre_low_rpm_p05,pre_low_rpm_median,pre_low_duration,eligible
LOG00006,Idle off,79.79075999999999,80.79075999999999,55.50986193293886,45.97190722416345,103.28223721929808,22.588303747534518,227.0,5.00844902004403,17.0423865877712,23363.627078050155,3514.285714285714,45.857988165680474,38.26429980276134,2.4727497173230555,3.040338089927478,0.790429605206653,2.6559051107136455,3.1190549633503597,0.7649471215103549,0.9516894562919247,0.33334944624559426,0.694439627034462,0.6197813235403629,0.9027371695971891,0.6211545519663736,2.797776081637943,3.6081978706849425,5.0855817633973865,1.9117374772909705,3.0962838545241635,9.773570608828658,7.060250706557645,2.7711141139968523,7.3954285657468715,79.797981,0.0,1.9117374772909705,3.0962838545241635,3800.0,79.74076,0.0,43.4273619021392,128.0,6.872337103030557,3571.4285714285716,3614.285714285714,3714.285714285714,0.3484109999932059,True
LOG00006,Idle off,81.943422,82.943422,34.57948717948719,6.0560444102360105,25.975591236922405,23.077662721893493,20.0,3.2108396343529426,8.075128205128204,15352.521837137221,6571.428571428572,0.0,0.0,6.696508121949939,7.295145005518024,1.8045953283430554,6.738818411962587,7.388812061889254,1.7394559703223562,0.3250296798999075,0.5428770483437468,0.47405447710776344,0.6994749562357055,0.7874230360103786,0.5586977261414733,3.954602250527737,5.931685021701486,6.724267688418608,3.7992600657609588,4.877048508511163,17.437462222393386,19.306849506582438,7.002226848613092,13.667910760101456,82.163736,0.48619329388560156,3.7992600657609588,4.877048508511163,8514.285714285714,81.893422,0.0,94.18886817229676,227.0,2.7617720149621645,2414.285714285714,2528.5714285714284,3514.285714285714,0.7422239999855265,True
LOG00006,Idle off,88.032453,89.032453,33.38165680473373,4.989985910318344,21.315897941057905,23.07878698224852,42.0,2.7092376128565894,7.287909270216963,15022.559171597633,8500.0,0.0,0.0,6.6368535164908895,7.123891434036552,1.739880811052937,6.61254552290651,7.198969109026457,1.7337184427293346,1.041766884361156,0.6702567646604037,0.08123990515028975,0.5863769581746565,0.7704336721929624,0.5061648751391317,4.735111299393111,6.162601374394667,9.077974440762008,3.081056232090223,4.75974898946918,16.668717822500742,18.02986236452262,6.884680594018028,13.939702491091607,88.392851,0.2534516765285996,3.081056232090223,4.75974898946918,10123.57142857143,87.982453,0.0,76.87802056366448,185.0,2.0878229085648226,2557.1428571428573,2600.0,3014.285714285714,1.4153579999724002,True
LOG00006,Idle off,92.532104,93.532104,30.689447731755422,4.517369184584335,82.25270014135334,22.99059171597633,216.0,4.077820602106083,7.366282051282052,13607.470414201183,3785.714285714286,0.0,0.0,4.477212673532969,3.583262026950989,1.4061875646788824,4.683174947846129,4.284740891170909,1.3708660110983948,1.2958751265760868,2.5699899923407137,0.7671953937001846,0.6841860710952864,0.971930241190405,0.5442731203471264,3.6097278414019858,6.1930812849641725,8.084765138313601,3.6376255037974228,6.112278832718424,14.227373122140555,14.219156731183345,4.054947600021062,7.533040325563466,92.559054,0.0,3.6376255037974228,6.112278832718424,4471.428571428572,92.482104,0.0,136.9092010033866,231.0,4.069759045715796,2814.285714285714,3203.5714285714284,3928.5714285714284,0.4204619999918009,True
LOG00006,Idle off,95.45421999999999,96.45421999999999,26.0276134122288,2.538835796897289,14.000193484233836,23.136834319526628,23.0,1.6406093778320583,5.045936883629191,12730.945336714567,8142.857142857143,0.0,0.0,0.7787914326815427,1.1838916593667543,0.5693347674269544,0.8012715313901249,1.2114158674293276,0.5693347674269544,0.2269662894393496,0.42119335700609684,9.321579136127319e-19,0.3680261963905747,0.4868620039755627,0.3258465121345133,6.6734728360535085,8.397629651915803,5.611340740973583,1.5185430637988993,2.6295279203821993,2.7754559658802793,3.9960532797493653,1.0020268351537143,1.9745889225962105,95.468345,0.0,1.5185430637988993,2.6295279203821993,8495.0,95.40422,6.1,21.236573808851478,28.0,1.014348680644828,3842.8571428571427,3942.8571428571427,4185.714285714285,0.2220749999956695,True
LOG00006,Idle off,104.703048,105.703048,26.085897435897433,3.8021026484878595,11.39276306574288,23.127544378698225,62.0,2.0947521714999278,5.105986193293885,12685.890391659621,8842.857142857143,0.0,0.0,5.5945316300654415,6.2985017234719285,1.4946755857863436,5.570973416574276,6.3638513899980325,1.5267418154322852,0.4082999576494705,0.4896599921821411,0.2898617796118175,0.5888182132233839,0.7258721205488174,0.4773671800692358,6.13351570283052,7.789118283078611,6.559425462538958,3.1271183611299453,4.385166771969807,13.55567815553358,15.376440135564653,5.95692488287294,10.365795625804337,104.790177,0.23964497041420119,3.1271183611299453,4.385166771969807,9442.857142857143,104.653048,7.1,49.04148548572222,290.0,1.3579901294827077,3071.4285714285716,3142.8571428571427,3314.285714285714,0.38295599999253227,True
LOG00006,Idle off,118.67757999999999,119.67757999999999,36.93313609467455,5.991393122269712,22.541941703539635,22.804635108481264,257.0,3.0020532734036816,8.549615384615384,15976.183431952662,9271.42857142857,0.0,0.0,5.742517517615157,5.764203070879535,1.4960267978005286,5.984053128526993,5.950210079262109,1.4979139491080569,1.8253682754208502,1.5839139774642934,0.19704118993882203,0.5165162998022326,0.8039479070426305,0.4752280982873968,3.833501831949417,5.2964960086622215,9.939395149924465,2.7393889893851275,4.91920617746025,16.726539400473186,17.21112662449551,5.753370511380874,9.379565991955852,119.00839,0.23076923076923078,2.7393889893851275,4.91920617746025,11542.142857142857,118.62758,0.5,43.458438421546454,364.0,5.180850535640267,3342.8571428571427,3414.285714285714,3500.0,0.5477849999893181,False
LOG00006,Idle off,167.49416200000002,168.49416200000002,37.17573964497041,19.48915804383707,55.17241026124231,22.441607495069036,239.0,5.142928375590967,9.233264299802762,15559.386446886449,6471.428571428572,0.0,0.0,2.712046352514099,2.5223158792356983,1.4297491634877046,3.142149419937582,2.493312275853465,1.6038153353115507,1.92167439617744,0.8686769509488185,1.695091927514985,0.593716524541632,0.9250086975794669,0.4639620768427935,3.9784170694474508,6.894906200322797,6.278008647702548,2.6470234195551243,4.853708473253978,10.25017438635511,8.566194278566531,2.6188998465796267,4.088248835694059,168.451431,0.0,2.6470234195551243,4.853708473253978,6666.428571428572,167.444162,2.9,38.750953679800766,41.0,1.712970309867034,3342.8571428571427,3457.1428571428573,4785.714285714285,0.31189199999391803,True
LOG00006,Idle off,191.436977,192.436977,37.094674556213015,20.000504708686055,61.49697706905767,22.4906607495069,34.0,4.244106076657733,8.83613412228797,15948.3269935193,4985.714285714285,0.0,0.19723865877712032,1.647397810531084,1.8520812318282935,0.9806897544104499,1.6903272957126516,1.9477428956841452,0.9808251584694992,0.46698690283658817,0.6460671832830724,0.0020460606343304594,0.5169688863708033,0.9907056785485099,0.6535197096547561,4.082911814619506,6.210802394802387,6.38392839825996,2.3085344373701506,5.202742833662173,4.145647178975121,7.115627161493263,1.7527299329094053,2.9516306705965834,191.522136,0.0,2.3085344373701506,5.202742833662173,5723.571428571428,191.386977,0.0,34.85471478005497,98.0,4.401670957941412,3314.285714285714,3342.8571428571427,3428.5714285714284,0.45698099999108877,True
LOG00006,Idle off,194.82382,195.82382,27.536785009861937,6.539636238302681,8.671727446991262,22.42853057199211,84.0,2.195687367210179,5.264358974358974,12848.57706396168,8471.42857142857,0.0,0.0,1.1030292681151315,0.9912836232733213,0.6446144013329017,1.0552722011572022,1.1256797042608284,0.6979127750112063,0.4513832024557948,0.4778539495105331,0.3552662378174043,0.3370515384676118,0.6292177470744301,0.3076236555348166,5.350777860130783,7.171153632929995,5.720415147036257,1.4189069616040684,3.5785546881646813,4.821569715016603,7.399424253949818,1.0486459812750166,1.7532324806827737,195.739672,0.0,1.4189069616040684,3.5785546881646813,9100.0,194.77382,5.0,27.06622592754501,140.0,3.9228943795604088,3514.285714285714,3652.1428571428573,4257.142857142857,0.3296579999935716,False
LOG00006,Idle off,197.67698800000002,198.67698800000002,31.34013806706114,8.740888543238393,29.4119744594907,22.403155818540434,141.0,3.411543171922136,6.988185404339251,13821.639898562977,7314.285714285715,0.0,0.0,5.366985837581329,4.988716670459852,1.4783754518108303,5.485906707337361,4.964608596461014,1.475640085815282,1.2520287963335845,0.7764945349484177,0.4248470428073004,0.608331747472397,0.8442322750356517,0.5305669793356341,5.008497929401831,8.482003170766516,6.036231073707321,3.1532187820198385,5.009872447478187,13.641905215521408,12.31462144690898,5.181304420651356,9.216726947921794,198.265296,0.1252465483234714,3.1532187820198385,5.009872447478187,8928.57142857143,197.626988,0.0,31.29803349209027,665.0,6.140553287155303,2842.8571428571427,2900.0,3900.0,0.2941259999942645,True
LOG00006,Idle off,201.000741,202.000741,36.226627218934915,5.492494526116246,38.282794411504476,22.33255424063116,204.0,2.8520743968778106,8.291992110453648,15315.846012961398,8514.285714285714,0.0,0.4930966469428008,7.703483919672678,1.4662903181670346,1.170589771005232,8.398964745627872,1.698573452591482,1.150242164368023,3.31523741709055,0.7811732398918698,0.677393018424547,0.43135825598772815,0.7555441231580046,0.395324586154295,3.311755743115656,4.720545900811579,6.797822581144102,2.1108041441790224,4.74270181504147,19.027308310385408,8.390082903300797,5.544982948477204,18.722454097103498,201.726188,0.17357001972386588,2.1108041441790224,4.74270181504147,10257.142857142857,200.950741,0.0,24.27015989676545,767.0,1.299632071734575,2957.1428571428573,3042.8571428571427,3271.4285714285716,1.4370719999719768,True
LOG00006,Idle off,205.143304,206.143304,31.24112426035503,2.4966674273803484,13.9821428574746,22.27906311637081,74.0,1.8968417521395695,6.207416173570021,13973.971541279232,8671.42857142857,0.0,0.0,6.359534206099932,4.482876508804378,1.2230658139491932,6.184739985950483,4.466680575319643,1.2230539327228287,0.7030577913115083,0.40325807004934555,0.0002260521612293747,0.5910687142892425,0.5799278373769365,0.4555678146552304,5.857478977343253,6.321611200954757,6.55141904328658,3.1820950006952264,3.533203863419173,14.676726870698415,12.182172443525292,5.501811388613079,14.058237334195919,205.322185,0.2564102564102564,3.1820950006952264,3.533203863419173,10390.0,205.093304,0.0,30.877243546414224,600.0,5.937390095546864,2871.4285714285716,2900.0,2971.4285714285716,0.7807169999847758,True
LOG00006,Idle off,209.11715,210.11715,36.387376725838266,8.970960075522468,20.142232441490787,22.200581854043392,52.0,3.2887529966021014,8.510049309664693,15372.340800225415,9442.857142857143,0.0,0.0,7.5239960444249085,6.759643782550992,1.752848779732052,7.590258318160984,6.961383517401196,1.7560546150035796,0.37362163501313594,1.144982856299953,0.011818804750684642,0.5622077329996419,0.8055359590547696,0.4751709394974717,4.029329315302798,5.436005479166869,7.287835115914794,2.8847192813545726,4.8095579527420975,15.551245058826781,16.3948144493435,7.1520381900372305,16.753597283464554,209.294065,0.3333333333333333,2.8847192813545726,4.8095579527420975,9714.285714285714,209.06715,0.0,43.66854376575044,657.0,5.750594585194405,2714.285714285714,2757.1428571428573,3014.285714285714,0.7175489999860076,True
LOG00006,Idle off,212.52175400000002,213.52175400000002,32.96272189349112,7.937161422530829,12.699720703014545,22.107978303747533,58.0,3.369984432093944,7.271301775147928,14394.44561848408,10057.142857142857,0.0,0.0,5.940897583775045,6.15367041234843,1.1603063249417742,5.96509788222495,6.184407701558102,1.1603063249417744,0.41975959170598764,0.6722454349215381,2.4800384882315445e-14,0.45905950186930594,0.6431398864816638,0.4724926066879163,5.0724438638205855,6.78293197268826,6.067691299270337,2.321312486332996,3.748195429755483,12.735319505969693,14.339501447928653,6.048219723386244,13.112582731980918,212.655254,0.23865877712031558,2.321312486332996,3.748195429755483,10328.57142857143,212.471754,0.0,34.2508115965879,394.0,6.898798223549156,2900.0,2928.5714285714284,3085.714285714286,0.7037309999862771,True
LOG00006,Idle off,215.645181,216.645181,33.26706114398422,11.85901482358484,17.32605829227727,22.0542899408284,163.0,3.9859443117185953,7.638451676528599,14259.009580163427,8928.57142857143,0.0,0.0,5.742538370802638,6.678610878638219,1.3623382664250336,5.73305517747674,6.889586384773864,1.3411048572381765,0.2885724100541926,1.5844170679899598,0.14747276026903677,0.4717705917493991,0.6527302057289078,0.4701822024458152,4.326255385330245,6.97400608065348,5.486035237756499,2.2313846318219723,3.9809800592913214,12.673801582332093,18.147326078157693,6.228185538678393,15.406026715610574,215.860564,0.28402366863905326,2.2313846318219723,3.9809800592913214,9257.142857142857,215.595181,0.0,39.29736270967765,473.0,6.8134431973493745,2757.1428571428573,2800.0,2928.5714285714284,0.6277319999877591,True
LOG00006,Idle off,223.400517,224.400517,27.062623274161737,4.32168668015518,28.60433780152206,22.254437869822485,40.0,1.9812761876634888,4.98034516765286,12686.67934629473,9800.0,0.0,0.0,1.029058004204118,1.2000898438417598,0.6023496348489427,0.9894843729373712,1.1103864400512333,0.6023496348489427,0.24991121779359457,0.7100082658425965,1.4114041542402089e-15,0.32112384984654313,0.3789616832312016,0.2721713965755947,6.886368190016967,7.673516145804087,6.562069976691591,1.2666368849629197,2.1246259854369547,2.885384512847854,4.01341439039548,1.117849723645514,1.5183568302729045,224.372595,0.0,1.2666368849629197,2.1246259854369547,10271.42857142857,223.350517,7.1,21.516146254226285,43.0,1.7298795846695991,4542.857142857143,4614.285714285715,4942.857142857143,0.43427999999153144,True
LOG00006,Idle off,225.260186,226.260186,20.09644970414201,5.426133637445275,25.6486106639201,22.281952662721896,45.0,1.6089262105120927,3.5358777120315583,10351.775147928995,7814.285714285715,0.0,0.0,1.9023266349727217,2.1672016917473984,0.6459584299985303,1.799439540456461,2.369057024418929,0.5746765089576654,0.7957451333891284,0.9694980899096052,0.4279699378082107,0.3993044700005012,0.5144295341191905,0.3288477297274996,8.492994591258459,9.542486865010792,6.724847401732871,1.6898830547761705,2.7228146076368756,5.0883709316118635,7.140323585615559,2.039069616128815,5.07471956523025,225.26346,0.0,1.6898830547761705,2.7228146076368756,8028.571428571428,225.210186,6.6,30.964716989618477,54.0,1.9812761876634888,5414.285714285715,5500.0,5685.714285714285,0.34347599999330214,True
LOG00006,Idle off,234.66619,235.66619,24.34664694280079,9.914217054431091,21.992100677918586,22.25351084812623,80.0,3.354614077911922,4.937386587771203,11779.437869822485,8300.0,0.0,0.0,2.503488602986358,1.461600232197936,0.835406218669727,2.7598261290990096,1.9166005028251751,0.8990871971209642,1.0240290821319324,1.254120112817858,0.728424311431084,0.3171608028294967,0.661946391683572,0.31585603226065734,3.4729409980088697,6.036770490510976,3.9246840640749565,1.2586764035242184,3.6446099304589117,7.110566629385244,6.355587394117113,2.049845167816786,6.107394788629734,234.713862,0.0,1.2586764035242184,3.6446099304589117,8457.142857142857,234.61619,0.0,8.08985930141296,169.0,5.898776417273144,3085.714285714286,3128.5714285714284,3257.1428571428573,0.5685119999889139,True
LOG00006,Idle off,251.87629,252.87629,30.58205128205128,3.215475604977659,15.03239393712442,22.03298816568047,42.0,2.106884934801676,5.936449704142011,13744.223724992957,9914.285714285714,0.0,0.0,2.924641495738351,2.7270920034387935,0.7779324905887078,2.9133189133108783,2.618779792758839,0.7776446499172351,0.3864755262342282,0.4751173003944609,0.006770703065316024,0.3993972190226401,0.4635651480610257,0.35227648394292826,6.022604913644718,7.307820380232668,5.745944941230682,1.9036897499317864,2.568647092023531,8.120395827936399,7.089245125519652,2.8275924983821894,5.382294244875766,252.075893,0.0,1.9036897499317864,2.568647092023531,11485.714285714286,251.82629,4.5,32.77960977529854,161.0,1.5707886386789771,4200.0,4257.142857142857,4485.714285714285,0.33656699999343687,True
