file,group,start,end,th_mean,th_std,speed,voltage,sp_max,acc_max,current,rpm_mean,rpm_min,motor_top_pct,motor_bottom_pct,shake_err_roll,shake_err_pitch,shake_err_yaw,shake_gyro_roll,shake_gyro_pitch,shake_gyro_yaw,shake_sp_roll,shake_sp_pitch,shake_sp_yaw,high_gyro_roll,high_gyro_pitch,high_gyro_yaw,high_raw_roll,high_raw_pitch,high_raw_yaw,high_D_roll,high_D_pitch,D_roll,D_pitch,shake_combined,shake_peak,shake_peak_t,shake_time_gt8,motor_activity_roll,motor_activity_pitch,rpm_min_p05,trigger,pre_th_min,pre_speed,pre_sp_max,pre_acc_max,pre_rpm_min,pre_low_rpm_p05,pre_low_rpm_median,pre_low_duration,eligible
LOG00002,Idle 35,24.763819,25.763819,38.991518737672585,6.151617149288799,12.230687575988734,24.384013806706115,76.0,3.2822996368037027,8.542642998027613,16327.511270780502,9085.714285714286,0.0,0.0,6.3931403871749435,6.478006258480264,1.5916896208099134,6.280322368747319,6.453467693159885,1.695919441747077,0.653233071214431,1.3369742673555707,0.6564874717173566,0.5648836273382867,0.5623762504430121,0.3498049715656241,3.157400108449503,3.1976880424436653,5.133024331565084,2.9434860784912207,3.329632617459553,14.4867483484746,15.68158884797214,6.435713212031625,13.060572201573484,25.088755,0.2968441814595661,2.9434860784912207,3.329632617459553,9803.57142857143,24.713819,0.0,31.417788266422715,943.0,1.935522547009856,2942.8571428571427,3428.5714285714284,3528.5714285714284,1.09951799999439,True
LOG00002,Idle 35,42.005249,43.005249,36.29082840236686,7.108147719907739,12.559748972319998,24.20856015779093,90.0,3.4121335863412803,7.506972386587771,15362.450690335305,8471.42857142857,0.0,0.0,6.442145722078088,6.316321686125073,1.3818779399350125,6.407108153477044,6.385443060430527,1.3851316044039643,0.5071819543768169,0.5520387973534138,0.12941211112913342,0.6348153793448187,0.5908947150188204,0.33501974499755127,3.204385238889163,3.1044296824185396,6.659941586235026,3.3475027110038194,3.4808378380457445,14.416220592567596,16.32183711669447,6.379543915794562,14.44847005434485,42.277914,0.19822485207100593,3.3475027110038194,3.4808378380457445,8814.285714285714,41.955249,0.0,38.25361439251211,943.0,7.068109917435276,2914.285714285714,3428.5714285714284,3514.285714285714,1.2870479999934332,True
LOG00002,Idle 35,49.965129,50.965129,33.22455621301775,12.981793446784092,15.876955045574087,23.90962524654832,26.0,6.167927776294796,6.188264299802761,14186.753310791772,8757.142857142857,0.0,0.0,3.6719912942262996,3.8094406924646895,0.8301741399171566,3.6962189407205535,3.568547837535944,0.9972692976804258,0.7157495712885297,0.6507420233585693,0.7968623871684757,0.4240749865832508,0.5388509270860888,0.31403051949790495,3.014216275600455,4.697414089541774,4.829257364154712,1.749112963138249,2.52947730613037,5.7342529421655035,8.55657584189301,3.741347247602098,10.518968072323302,49.978274,0.08678500986193294,1.749112963138249,2.52947730613037,9142.857142857143,49.915129,0.0,40.433488650044275,943.0,5.354592438725867,3400.0,3457.1428571428573,3528.5714285714284,0.9425849999951907,True
LOG00002,Idle 35,80.832813,81.832813,33.78047337278106,13.833463321533978,12.612663719480988,23.76663708086785,89.0,6.2399285804194875,6.333027613412227,14319.470273316429,9985.714285714286,0.8875739644970414,0.0,5.215286522573776,8.75630013740268,1.7620436994388955,5.248434803659524,8.609044496609146,1.8264522966972467,0.6020390731959369,0.6744688898435222,0.09678186034091632,0.47756445354329474,0.5517291429188059,0.38920551004064624,4.769053924269603,5.797079057389529,4.807232186173844,2.04683283842181,2.6152160272851552,11.341567956331557,17.078713234883033,7.206663777671952,23.15741765171723,80.860751,0.1291913214990138,2.04683283842181,2.6152160272851552,10271.42857142857,80.782813,0.0,28.474236585848168,881.0,1.0345906565838847,2942.8571428571427,3442.8571428571427,3514.285714285714,1.486421999992416,True
LOG00002,Idle 35,87.573019,88.573019,33.368737672583826,13.448864326067364,11.878681052513603,23.63358974358974,93.0,6.424469491007837,6.1956410256410255,13960.097914905607,8500.0,1.0848126232741617,0.0,3.6780590249572893,10.348285942903125,0.8579429388724266,3.7146282980151923,10.275391512662814,0.8553222992428113,0.6201347707967771,1.5386754561263227,0.2628523760991211,0.47362717518768477,0.5279093635373495,0.3276974870348637,3.4730020824114805,5.820473389583564,4.67671713409595,2.033854848202209,2.6881249260142366,9.031994413025458,20.233669481105284,7.765794877124824,27.171454392487664,87.598985,0.12130177514792899,2.033854848202209,2.6881249260142366,8914.285714285714,87.523019,0.0,33.10641594801737,943.0,7.734369250979358,3242.8571428571427,3428.5714285714284,3528.5714285714284,1.3294889999932167,True
LOG00002,Idle 35,94.511579,95.511579,40.990138067061146,10.572522225735877,36.26511348883625,23.16310650887574,52.0,6.046937473969957,8.912011834319525,16356.100309946461,7628.571428571428,0.591715976331361,0.0,6.415185639850564,8.39278775977256,1.6336661240170127,6.746445611892171,8.4120336767363,1.7920801196115121,1.4181535282396338,1.0890870669450197,1.1195446432681924,0.7265524359704778,0.7305333748785857,0.4047909965624506,2.8865242861925524,4.552750484251486,5.074897303268286,3.5928010449214605,3.9573913872458815,13.843090829294113,19.776138671376344,7.469721988612866,21.044521779492097,94.685527,0.19723865877712032,3.5928010449214605,3.9573913872458815,10856.42857142857,94.461579,0.0,84.01435802053273,205.0,6.423814429653898,3314.285714285714,3414.285714285714,3500.0,0.5418629999972353,True
LOG00002,Idle 35,97.559071,98.559071,36.425345167652864,10.644362094906699,38.57943011800492,23.31485207100592,143.0,6.456562355218381,7.583786982248521,14768.424204001129,6842.857142857143,0.0,0.0,4.82658683128009,3.9795654935083915,1.4543268373552634,4.870608048170448,4.5654505036553665,2.2066316276203666,0.7622716826543418,2.373633385368937,1.7480748501937995,0.8838622706728029,0.8956393764891799,0.5537367112809258,4.055101251036783,5.484833406773951,7.0179321288578285,4.635447933002048,5.097655850908582,15.251507507860573,14.766292442753901,4.423396995353745,10.061541939521014,97.641272,0.13313609467455623,4.635447933002048,5.097655850908582,7757.142857142857,97.509071,0.0,84.17912394695871,943.0,5.530902075735708,3300.0,3414.285714285714,3514.285714285714,1.1232059999942692,True
LOG00002,Idle 35,102.270862,103.270862,37.60936883629191,14.987166798136428,10.012590098390909,23.22183431952663,90.0,6.851465117959736,7.731420118343194,15167.83953226261,10085.714285714286,1.3806706114398422,0.0,5.514047687355794,6.732355502689702,1.455251479874101,5.624610273986275,7.139712990161802,1.9013518953583999,0.9865517837895525,1.9164945846569823,1.3512842709759985,0.6879464009344625,0.6728442376044278,0.4044203055462975,5.220142888078719,5.540872023544059,4.6824047277557375,3.157136357907305,3.334616363784727,11.336436516798756,15.370474270169442,6.153427196003465,15.682166226729143,102.339249,0.15581854043392504,3.157136357907305,3.334616363784727,10400.0,102.220862,0.0,30.489617168794965,113.0,1.3363269439040837,3400.0,3457.1428571428573,3542.8571428571427,0.9751559999950246,True
LOG00002,Idle 35,107.939667,108.939667,49.923964497041425,28.041560935633136,10.351633258387773,22.785443786982245,943.0,7.2970007940717725,12.60594674556213,18779.751338405185,4014.285714285714,15.877712031558186,9.171597633136095,19.737598266426506,7.236886131525914,3.165944712793304,23.87785202294631,7.922831770721884,3.3021036519678093,31.172796475983862,2.2274592942514064,1.3194801885696463,0.6308443966416881,0.8106268445669488,0.46900109370680954,2.4199181879928333,4.006632085298264,5.714826363330698,2.533424258401725,3.3022621167223227,83.50002657406657,16.128398759589356,14.86514894320798,61.053260661621884,108.939384,0.3234714003944773,2.533424258401725,3.3022621167223227,7397.857142857144,107.889667,0.0,32.98734386310061,943.0,6.393784504458938,3228.5714285714284,3428.5714285714284,3514.285714285714,1.4114099999927987,False
LOG00002,Idle 35,110.397235,111.397235,34.73264299802761,16.16822649046297,30.541124263980656,23.193106508875736,76.0,6.818999733272155,6.522011834319526,14114.387855734007,8885.714285714286,0.0,0.0,4.281612751647488,3.797457011917933,0.8355475344253434,4.615009004278872,3.8591275740930713,0.8995461828946856,1.8507343854870055,0.940560444588176,0.5024998946854993,0.5546417601359018,0.5654950190492484,0.3097333074749611,4.187140158405781,5.013411101152813,4.133208619664977,2.1638577516341435,2.5458166454057145,7.889398174150919,8.30217052962408,4.046781901241717,10.22054695522885,110.458719,0.1252465483234714,2.1638577516341435,2.5458166454057145,9114.285714285714,110.347235,0.0,18.401193875253178,943.0,2.6316328717027364,3142.8571428571427,3428.5714285714284,3571.4285714285716,1.0097009999948483,True
