file,group,start,end,th_mean,th_std,speed,voltage,sp_max,acc_max,current,rpm_mean,rpm_min,motor_top_pct,motor_bottom_pct,shake_err_roll,shake_err_pitch,shake_err_yaw,shake_gyro_roll,shake_gyro_pitch,shake_gyro_yaw,shake_sp_roll,shake_sp_pitch,shake_sp_yaw,high_gyro_roll,high_gyro_pitch,high_gyro_yaw,high_raw_roll,high_raw_pitch,high_raw_yaw,high_D_roll,high_D_pitch,D_roll,D_pitch,shake_combined,shake_peak,shake_peak_t,shake_time_gt8,raw_hf,gyro_hf,D_hf,motor1_rpm,motor2_rpm,motor3_rpm,motor4_rpm
LOG00008,Idle 35,5.5,6.0,21.601380670611444,1.4208846825570993,39.497919620334216,24.861656804733727,52.0,0.995330398374686,3.283609467455622,10395.49168779938,7000.0,0.0,0.0,1.2985453646246026,1.399654207181632,0.9842026982194928,1.831750556445429,1.5632644343218747,1.6918724060440944,1.248244324538635,1.037083944779352,1.774764367730313,0.23816710477089295,0.4879992038934449,0.25824506795904506,5.1702383323334935,10.452567812580899,4.606737697621835,0.7154459983125275,2.564735380723747,6.062137156428668,4.323232043936564,1.350046659132433,1.92439576379639,5.500477,0.0,7.239004777463612,0.34715861308665874,1.8827812604810992,11283.34742180896,11150.577627500703,8086.3060016906165,11061.73570019724
LOG00008,Idle 35,6.0,6.5,31.75118577075099,6.701209891427628,42.53760259847584,24.748181818181813,75.0,2.1163825162258765,6.465671936758893,13893.435911914172,8700.0,0.0,0.0,1.9446265610359912,1.3829387722106272,0.9777416051345533,3.1979093948677035,1.9671744919806553,1.3200487488584864,2.881471430421673,1.658545348824549,1.1051956278497752,0.43388090657952433,0.7727700853958401,0.318214359435583,6.303516587687572,7.098034917952479,6.366578579041446,2.023458612794919,4.669424309236697,6.53177094060664,6.719977884398015,1.6873191917313832,2.6570965584952186,6.226842,0.0,6.599235912104634,0.5436563327838531,3.598465515840366,14311.405985319028,14573.235460191983,11912.281197063805,14776.821005081872
LOG00008,Idle 35,7.5,8.0,33.37845849802372,0.37615486894593875,48.120292387978836,24.456185770750988,105.0,2.208401900852396,6.835592885375494,14558.872106154715,8857.142857142857,0.0,0.0,1.5668246259086953,1.8854107683187682,0.8650525728448736,2.2562702201654843,2.5967413907973222,1.1646009661162455,1.9476641384707387,2.199679129208591,0.9754839416237719,0.34855605665886147,0.6434541795291395,0.358716974079017,2.930903440186241,5.935279608313045,9.673057752610527,1.585061007528381,3.892914297534249,5.830782427377566,7.671233674380968,1.7334522164810742,2.702551023244987,7.655842,0.0,6.767219647927572,0.4705324902984913,2.972137288680778,9657.086391869001,16329.418407679277,16941.869000564653,15307.114624505928
LOG00008,Idle 35,8.0,8.5,32.02564102564103,0.8951178854923727,31.968467077370253,24.665049309664695,65.0,1.9410451633833627,5.867357001972385,14181.311637080868,9857.142857142857,0.0,0.0,1.2321423869658399,1.427878964730919,0.8060249848696601,1.5555901920967588,1.6430436755608018,1.001901803523121,1.134628393048386,1.1612009980512297,0.9640958261138072,0.4268056315171291,0.5870365290648254,0.30021044193881335,2.706322194602495,6.8811608486967915,8.255125811895924,2.0896852068024434,3.4796169497429164,4.481828311064797,6.198555535750489,1.333606613600675,1.888898629733303,8.000244,0.0,6.39848046067361,0.4534685740674543,2.8700625760135594,10772.724711186249,15217.131586362355,15555.42406311637,15179.966187658496
LOG00008,Idle 35,8.5,9.0,33.38362919132149,0.1633845809066578,26.456517378076047,24.57940828402367,76.0,1.9378574410788272,6.177337278106509,14643.512256973796,11585.714285714286,0.0,0.0,0.9821031335960072,1.243623945454646,0.8873821122096353,0.9752313319194109,1.807958062794042,1.069241064579365,1.0038224863910044,1.3238419498956537,0.8204834532551751,0.4898925053853987,0.7006091376462511,0.319880675656906,9.077777168782454,6.057977403022162,8.957415162529996,2.7485731324032914,4.545097498025518,4.567918312758183,7.507524167936451,1.1205193177110506,1.706144205527121,8.576576,0.0,8.15149096659659,0.526995090819932,3.7558331652728554,12122.344322344321,15477.937447168217,15554.83234714004,15418.934911242604
LOG00008,Idle 35,9.0,9.5,30.949011857707507,1.9082639638138692,28.56974719516052,24.654051383399207,38.0,1.8291240472832158,5.452292490118577,13904.001976284584,10471.42857142857,0.0,0.0,1.318681178038149,1.2255332629340383,0.8206597703455605,1.2042554169275759,1.3629347165727212,0.963120033368652,0.8149475835863533,0.9628659359412439,0.6889972966284831,0.413033749801332,0.45022427401541576,0.3071318165768833,9.360224110792952,8.323454349440237,6.6033564276690075,1.992181645162563,2.320211553749557,3.9607760648101684,4.720445815349667,1.2729595099353774,1.9277783546051432,9.230787,0.0,8.175124949551183,0.3948116547340321,2.162425647447277,11856.973461321286,14690.76792772445,14566.911349520047,14501.355166572557
LOG00008,Idle 35,9.5,10.0,27.08599605522683,0.07036915890411596,29.654809090617082,24.703175542406317,34.0,1.2382529463075413,4.349842209072978,12444.146238377007,10042.857142857143,0.0,0.0,1.0033558638085807,0.9140246205943842,0.8040908191816311,1.1719197715701362,0.9514572316415872,0.8807014780802539,0.8393224740118752,0.5762667834232662,0.556555725053765,0.2690261134732319,0.3424181040117495,0.24486477741690765,5.913536533261509,8.270322279163942,4.1838945338460425,0.9179435229134375,1.7889676096500466,2.9482719841133536,3.670877983215032,0.9597301694986385,1.215809572804526,9.811032,0.0,6.347522309316205,0.28843483776233025,1.4217991102184118,10758.298112144268,13540.65934065934,12877.909270216962,12599.718230487462
LOG00008,Idle 35,10.0,10.5,27.799605522682445,2.4213628129631997,34.74125606968776,24.772110453648914,59.0,1.1371484317971514,4.543786982248521,12703.62073823612,10128.57142857143,0.0,0.0,1.7482334366854648,0.9617826712356413,0.4982213608020027,2.15989517827322,1.1395323496137921,0.5129214768884506,1.4295993798074846,0.6810451353936365,0.26925756504051085,0.328321472055044,0.44110511352636145,0.2603422003325821,7.190611693753685,10.53310535842908,5.6016011343914665,1.2793561066913604,2.1231994508568155,5.491251783869153,4.396071403762938,1.410912126220878,6.1187753218524925,10.499829,0.0,8.042162650492513,0.351258106177165,1.7528160137115298,11451.817413355877,13731.248238940545,12521.470836855453,13109.946463792616
LOG00008,Idle 35,10.5,11.0,36.68478260869565,2.8273413907932663,44.52566797132884,24.576363636363634,97.0,1.841305097699545,7.315671936758893,15877.879728966687,12242.857142857143,0.0,0.0,3.702655881188815,2.254731865002494,0.8197581969059484,4.62686041853515,3.5382153516760564,1.1188943846311696,2.1867389454399433,2.7997485617135403,0.9165312239266822,0.37459941423634924,0.483314087433016,0.2887492889035707,3.178752792228942,4.187161778674776,7.017440227807022,1.60712368427053,2.948581278359107,10.745529450057607,8.780705581776102,3.0654099528089014,6.2847968669743866,10.528446,0.0,5.0623202988926765,0.3904242906120394,2.374550282857062,15657.368718238282,16398.475437605874,14415.8667419537,17039.80801806889
LOG00008,Idle 35,11.0,11.5,28.620907297830374,1.280207686740454,49.90757993968777,24.763175542406312,135.0,1.442670975441295,4.717278106508876,13059.608340377572,8085.714285714285,0.0,0.0,1.6408929729289783,2.174893046189642,0.8185326188353294,2.613710593508255,3.1702265922372703,1.177644066338479,2.0045228477708683,2.7379673031407914,1.285914355264036,0.3711398020729233,0.6025903309932561,0.34514450763323196,4.923734745788571,9.347568087587552,8.38651550699066,1.584506171599393,3.64665859806725,6.2804288852154455,7.129680717959216,1.9264850779297202,2.660245210501161,11.000145,0.0,7.787893068688212,0.45460040725846135,2.811474589845546,14408.593970132431,13008.763031839955,9836.827275288813,14984.249084249084
LOG00008,Idle 35,11.5,12.0,27.303747534516773,0.2568312429319927,41.74227837510912,24.681479289940828,108.0,1.7995633787847833,4.614792899408283,12373.781346858272,6285.714285714285,0.0,0.0,1.9246396993191048,2.503527567335048,0.9168868968101341,1.7373028197745357,2.1460075084152366,1.2505973803034711,0.7177988142762213,1.7463387547603986,1.102910480823994,0.3685122085772198,0.767498334433172,0.4522647464037495,3.8894152366171464,12.96691504904515,8.42207109771567,1.5738025982716017,4.095315755828723,5.139282906869808,6.8783455191541405,2.2329227766093567,3.4253586523599813,11.994833,0.0,9.205065966574434,0.5565963055536155,3.1022947763120006,14265.539588616512,13825.58467173852,7263.623555931248,14140.377571146802
