file,group,start,end,th_mean,th_std,speed,voltage,sp_max,acc_max,current,rpm_mean,rpm_min,motor_top_pct,motor_bottom_pct,shake_err_roll,shake_err_pitch,shake_err_yaw,shake_gyro_roll,shake_gyro_pitch,shake_gyro_yaw,shake_sp_roll,shake_sp_pitch,shake_sp_yaw,high_gyro_roll,high_gyro_pitch,high_gyro_yaw,high_raw_roll,high_raw_pitch,high_raw_yaw,high_D_roll,high_D_pitch,D_roll,D_pitch,shake_combined,shake_peak,shake_peak_t,shake_time_gt8,raw_hf,gyro_hf,D_hf,motor1_rpm,motor2_rpm,motor3_rpm,motor4_rpm
LOG00011,Idle 35,5.0,5.5,22.133596837944665,0.3982889633543994,17.310272232550393,24.47416996047431,40.0,0.8418743336879526,3.014426877470356,10446.703839638622,8728.57142857143,0.0,0.0,0.7368033819120418,0.45242033600522086,0.5035272445870603,0.8789331142345851,0.37494570374353847,0.492198127342253,0.871677568088741,0.2778147787572018,0.4003046327315716,0.19050734711407585,0.24660758917510453,0.1793496378563255,1.5490750895162613,5.305255330616288,1.464219173198899,0.41967326299034197,0.6214670186266638,1.6028630510665307,1.1961730809233635,0.6113768821390367,1.6795851963637167,5.499102,0.0,3.300974883432448,0.20758503875311368,0.530257910318024,10730.604178430263,10427.526821005084,9066.261998870696,11562.422360248447
LOG00011,Idle 35,13.5,14.0,34.9818540433925,5.597437610650667,18.082444177722397,24.04990138067061,55.0,2.7737667694203756,6.662564102564103,14782.156945618482,10628.57142857143,0.0,0.0,3.2009069343780325,2.9300633717789064,1.1884007480592815,3.205625542576178,3.076860666530279,1.1096722951379319,0.5156283018181417,1.0573280387626138,0.4196281423876362,0.4313822280068648,0.49474487344926377,0.3647592544565534,4.003603816085063,3.844958480614357,4.409195952179013,2.2160450753602254,2.80866495659792,10.454560266924355,10.386989282322613,3.0684749115146555,5.71556036937795,13.505934,0.0,4.092821283602585,0.43355600566946945,2.529768231918637,15375.908706677938,13308.199492814878,14338.96872358411,16105.550859397013
LOG00011,Idle 35,32.0,32.5,31.578895463510847,2.376281625113738,17.98440325125624,23.709033530571993,29.0,1.775741357854549,5.595818540433925,13647.555649478727,10257.142857142857,0.0,0.0,1.1097465393786565,0.8814743700907577,0.7729432141570645,1.5116333015442147,0.8426352246848501,0.7438073880590683,0.8598111172720214,0.5058854352285297,0.5026790650532739,0.30036230670862524,0.3444169194646162,0.24082815498470558,2.4694486642402875,4.138846276477087,3.8746261875515997,0.9241811920326897,1.6779936259019803,3.721042037676254,4.262352972239694,1.0021313403915184,1.5105460808322286,32.149207,0.0,3.570291925454044,0.29823856778210267,1.3545799135294008,12209.129332206254,13929.444914060297,13708.903916596224,14742.74443505213
LOG00011,Idle 35,20.0,20.5,28.942998027613417,1.4791400581531118,26.029208009012986,24.050493096646942,111.0,1.5890297645340294,4.417652859960552,12870.766413074105,10828.57142857143,0.0,0.0,0.8575942951806468,0.814174598211491,0.568670047495608,1.1874354877217168,0.73922822969349,0.782760110645366,1.1582701712816887,0.38925107057713804,0.5721270251920292,0.261695150489407,0.2815347494176815,0.23142051084648294,5.171827789666183,4.464899986776908,2.9733902040588283,0.8776572598292396,1.1714452140447844,6.605538289547231,2.8203962679881105,0.8361663266059073,1.3181169134800292,20.489801,0.0,4.302099637908481,0.25903771910656653,1.0350280564408387,12339.194139194138,13177.37390814314,12614.060298675684,13352.43730628346
LOG00011,Idle 35,20.5,21.0,30.272583826429983,3.133256403600715,34.41114200663753,23.943175542406316,127.0,2.1342083621566488,5.111538461538462,13139.46182023105,10628.57142857143,0.0,0.0,1.7047885495317747,1.1717609859707558,0.9061757555429446,1.9829221018289143,1.3831538415903464,0.8879451266458258,1.3128990074964542,0.744149225533737,0.5679944619611015,0.2970866289498162,0.387211107738038,0.2634169866488317,4.049561405583012,5.810232119152338,3.6523074906251645,1.0928098256930667,2.1360580856933806,3.9218198086398415,6.9507991963122935,1.4627590038789386,2.0154636091595326,20.893355,0.0,4.600619337368018,0.3201985924972371,1.696610954312653,11492.44857706396,13714.39842209073,13805.325443786982,13545.67483798253
LOG00011,Idle 35,53.0,53.5,23.810650887573964,1.9569138471435605,27.894578675204297,23.78913214990138,86.0,1.2155775203111245,3.4454437869822487,10668.399549168778,9085.714285714286,0.0,0.0,0.9377536985516234,0.891549010510016,0.7877035850123284,1.0888318205648286,0.9176242076193738,0.9227920450315401,0.8202048469068135,0.7897193612418829,0.7926447342830755,0.24439890784984394,0.2415983114594176,0.23967061579636162,3.6031399007682876,4.838436782075002,2.0658878550367317,0.5541483732446588,0.8805455903670875,2.942244845985427,3.011483609547293,0.9149430685262984,1.44680465961292,53.478799,0.0,3.681529585567801,0.2418970678714712,0.7356768843332732,9989.997182304875,10969.118061425754,10727.64158918005,10986.841363764439
LOG00011,Idle 35,22.0,22.5,25.271597633136096,1.2430088566008235,13.544722205943758,24.045779092702173,61.0,1.1701168859408517,3.587534516765286,11460.319808396733,9857.142857142857,0.0,0.0,2.538603025926634,1.0102541635288078,0.6367288025116769,2.815167381637853,1.2047898193216098,0.6747193339471547,1.4579133301159193,0.9681357204242285,0.23815541007634472,0.2626658679094208,0.3108974882402502,0.26720167957526025,4.322703976171605,6.286708009036621,3.141628055823293,0.7669112525545225,1.2437893020734359,7.565362780722731,3.1806242797096456,1.931983281264509,4.241223935892597,22.366457,0.0,4.763692338849176,0.28109745873779907,1.0332387665121436,11358.241758241757,11453.789799943645,10813.863060016907,12215.384615384615
LOG00011,Idle 35,54.5,55.0,27.564426877470357,1.371937612948583,14.781770819326141,23.632766798418974,81.0,1.441216102194847,4.108260869565218,12164.03867871259,10057.142857142857,0.0,0.0,1.3573352559089682,1.7086762808163618,0.7176176959348384,1.6299166779410015,1.8162290707943625,0.7380681743595239,1.3687410389311085,1.3043611113221667,0.6344171943459792,0.30174401584429794,0.30826819229220453,0.25553318919115914,4.985563465729531,4.749932142211537,2.592466793843869,1.0039995289222037,1.2616394672173519,6.7026040600479115,5.51766835099941,1.5430381767081949,2.3684486279371426,54.615362,0.0,4.248081233671441,0.2894684440229206,1.1401204320852447,11798.814229249012,11566.149068322982,11607.029926595143,13684.161490683231
LOG00011,Idle 35,50.0,50.5,29.787179487179483,2.6079935786435304,23.83619766673557,23.60540433925049,58.0,1.7787563872339947,5.21508875739645,12744.590025359255,6742.857142857143,0.0,0.0,2.3056275068418315,2.3964691267698397,0.7785883436903528,2.2975599329771415,2.375781036983002,0.8117503533740563,0.3133821681313007,0.4912419570677652,0.34748933345581373,0.3752599848227163,0.6274444362676762,0.3276230869379417,2.8477141738229546,5.951822221810415,3.705369853671156,1.6438588798584755,3.1058082083246745,5.807734759566362,7.318615318317721,2.35148702695408,3.2574261607354598,50.1372,0.0,4.36895981244672,0.4625449397651911,2.484785367369433,15011.355311355313,13849.478726401803,8475.34516765286,13642.18089602705
LOG00011,Idle 35,19.0,19.5,31.703754940711462,7.368958350081942,18.091708066624683,23.899782608695652,119.0,2.462925474327196,6.3315810276679825,13301.842179559571,6500.0,0.0,0.0,7.73684246119279,4.405395262080647,1.4556993601255763,7.746135743860019,4.422608029898754,1.4557812816189515,0.2102384256357279,0.7679426483391504,0.006786060295932153,0.6422536455067976,0.6319032140410028,0.37844567516673,3.3967837447196967,4.021497745649519,4.019127542207934,3.45322987842914,3.822885419547065,18.08980670762868,12.673460489957503,6.2954840435219275,11.408037612616578,19.250528,0.3616600790513834,3.823783908085049,0.5642140687524322,3.6427496156242514,13776.821005081874,12648.108413325805,12719.028797289666,14063.410502540935
LOG00011,Idle 35,23.5,24.0,24.564299802761337,1.9278319809580642,22.868039123879292,23.96670611439842,45.0,1.3065845152435578,3.3277712031558186,11262.95435333897,9000.0,0.0,0.0,0.6092196730368714,1.1385607406035525,0.5403424737586502,0.6175301064279284,1.2876176313800867,0.5403201768744192,0.20882933782356333,1.110347120885686,0.0003292412821236032,0.2288660634478033,0.2931595919592338,0.2052821024452916,3.1236236046332473,5.138489317529911,2.519418846772023,0.5565830679397273,1.117368987992208,1.8208739259057427,4.164279395007547,0.9130906773313546,1.639504548972328,23.90764,0.0,3.764242651373628,0.2452637783694375,0.8826942185275519,11740.3775711468,11095.40715694562,9991.800507185124,12224.232178078333
LOG00011,Idle 35,19.5,20.0,34.41755424063116,6.314160812006491,11.654121506728702,24.096410256410255,86.0,2.787013051561251,6.247692307692308,14819.752042828964,10528.57142857143,0.0,0.0,3.7028572279271708,4.71380643836243,1.2183260698727232,3.7004934313868736,4.74597174173515,1.2039211553889888,0.07982829114490479,2.039446439169588,0.29406386279992053,0.44309954359306175,0.484465723055059,0.3654045108029965,3.614566838372016,4.552411914179538,3.9936135238415975,2.1610040245794977,2.613740940439833,9.707456618700121,12.406732917906005,4.23858011536644,8.126109434214435,19.56824,0.09467455621301775,4.071793079354309,0.43380667693602043,2.398080492600289,15187.602141448295,14251.056635672021,13420.991828684135,16419.35756551141
