file,group,start,end,th_mean,th_std,speed,voltage,sp_max,acc_max,current,rpm_mean,rpm_min,motor_top_pct,motor_bottom_pct,shake_err_roll,shake_err_pitch,shake_err_yaw,shake_gyro_roll,shake_gyro_pitch,shake_gyro_yaw,shake_sp_roll,shake_sp_pitch,shake_sp_yaw,high_gyro_roll,high_gyro_pitch,high_gyro_yaw,high_raw_roll,high_raw_pitch,high_raw_yaw,high_D_roll,high_D_pitch,D_roll,D_pitch,shake_combined,shake_peak,shake_peak_t,shake_time_gt8,peak,score
LOG00001,Default,20.881725,21.281724999999998,34.44296296296296,6.240064190166131,10.437876363278814,24.292024691358026,115.0,3.1637694423263523,8.081901234567901,16003.068783068784,11400.0,0.0,0.0,4.754173104305377,3.4602598398610565,1.0396510833653927,5.970502185726417,4.025611254235474,1.0396882678761998,3.4641025826384664,2.2251980383053644,0.00015750801096658238,0.7277790265768866,0.848217807270712,0.46525134630825027,3.735408603879946,6.063583538793779,5.694097751179278,3.789395831209751,4.822296051847352,16.441366078234452,13.882932055914406,4.157857625331579,6.033047270972508,21.059032,0.0,21.081725,5.852646530596212
LOG00001,Default,155.22539700000002,155.625397,30.920000000000005,0.4895651887890661,62.932757132291535,22.67022222222222,137.0,1.5842114907788887,5.732938271604938,14300.63492063492,10257.142857142857,0.0,0.0,3.6174715008837546,1.0527862675517778,0.8014491422509199,3.3743653058901772,1.0088181824249634,0.7465846677016242,2.37787999320113,0.5063283131623247,0.5314372487379386,0.3188280654260042,0.5095583142750807,0.2739403859362902,4.181128283629482,7.336120175617201,6.278696753828362,1.2230787254975954,2.4857643233606836,6.721441644303533,4.260354126589786,2.6640625916869656,5.7803949217041675,155.425397,0.0,155.425397,5.7803949217041675
LOG00001,Default,212.845325,213.24532499999998,29.525432098765435,9.265409993311405,12.125750894795344,22.468814814814817,92.0,2.6054121980720812,5.952518518518517,13565.273368606702,8942.857142857143,0.0,0.0,3.6281670357899367,2.0665733383536415,0.6551416182324334,4.532234571099984,2.078137289907609,0.6526763421787353,2.6559362094503576,1.5620491939131755,0.01899142487118019,0.3675429565478245,0.49964561536038865,0.29118632579567727,3.869791464177427,6.239175709700122,5.614108397509708,1.4141948563139979,2.5771868897061756,10.01603652421061,6.541604741391258,2.9524838189553924,5.6471280996864595,213.045325,0.0,213.045325,5.6471280996864595
LOG00001,Default,127.322198,127.722198,28.832592592592594,4.573625349109742,58.760535499939444,22.955679012345676,81.0,1.7277025972359508,5.106123456790123,13981.596119929454,10014.285714285714,0.0,0.0,3.646785761654242,1.3308463032440947,0.6846141135083392,4.158013314626261,1.4566381345395922,0.7106812172916118,1.943480077306692,0.6296663852644725,0.18723089373339283,0.39813976647504473,0.46363885292237034,0.3389151958312214,4.918880260763564,5.803414805819374,5.729728079851358,1.7615953293752928,2.2815676501059836,8.978575322110675,5.199240210399218,2.745013503997983,5.583864249405216,127.522198,0.0,127.522198,5.583864249405216
LOG00001,Default,221.35139700000002,221.751397,21.645185185185188,0.6513103811701663,26.644935051025612,22.519629629629627,32.0,0.9972666099773583,3.803604938271605,11027.760141093473,9700.0,0.0,0.0,3.647554284769747,0.5849515689179908,0.5981189679697032,2.8303999577493517,0.505756966087698,0.5981186748804438,1.5031358777795787,0.24440778635640723,1.497060735762019e-06,0.24787792293830035,0.2605172784591411,0.1947080947972858,2.141183815408754,7.102031477771241,2.295499907020747,0.576425043473841,1.0137001877770562,5.562662121371674,1.7840168299045602,2.6121658253565916,5.176687315520288,221.551397,0.0,221.551397,5.176687315520288
LOG00001,Default,16.965587,17.365586999999998,27.5525925925926,2.470252537586249,47.9826183611659,24.520962962962965,147.0,2.3928360531412354,5.946765432098766,13862.813051146384,8700.0,0.0,0.0,3.940361226420403,2.829458336345842,1.3351039236565545,3.8826932539736063,2.838028669803479,1.12552866274297,0.6700826664036365,0.4047605897259698,0.5157023018737842,0.4870133105451886,1.005400102048804,0.456618086533765,2.798664943467299,7.773244501272837,8.715252719739382,2.222013530437445,5.657973032380711,8.605051631468978,9.314663867416954,3.4301808313698494,5.09144060609391,17.165587,0.0,17.165587,5.09144060609391
LOG00001,Default,208.99977600000003,209.399776,28.45925925925926,3.7255930931527668,16.39123700316309,22.22920987654321,143.0,1.8400850886905247,5.322938271604938,13276.358024691359,7414.285714285715,0.0,0.0,4.129391319097851,3.1795277214150834,1.2529498908000625,4.838078156594438,3.4916821855213303,1.1059038302994382,2.482920345213925,1.5844797163395687,0.9427770744563927,0.49894475801306765,0.7880523702604386,0.4552129250166917,5.451268490924594,7.968907711909247,6.43753242951277,2.395114814825784,4.408312898756863,11.832263905770631,8.075569008733368,3.6851912567387655,5.028472770360833,209.199776,0.0,209.199776,5.028472770360833
LOG00002,Default,88.392721,88.792721,11.358271604938272,0.3740495448910835,36.45683684772036,21.82476543209876,150.0,0.9190669855853381,2.3159012345679013,7248.280423280422,4085.714285714286,0.0,3.45679012345679,8.15271003208196,2.8800633327074974,0.5773666524237296,8.597853677890624,2.355717212490931,0.5773681429576395,3.589433388531817,1.2391788570796154,2.8073012130663333e-05,0.4251141678237818,0.47433711198494466,0.4317057324933542,6.961201850333277,8.669250494660874,12.090881762507028,1.301228311820961,1.7895631649601182,15.560475412458592,10.88798182163013,6.1139776605584695,13.092983856619286,88.592721,0.4222222222222222,88.592721,13.092983856619286
LOG00002,Default,104.43030999999999,104.83031,30.92962962962963,2.4356429649990257,22.165231507882375,21.047777777777778,83.0,1.7616203602046465,6.120469135802468,13192.186948853616,10114.285714285714,0.0,0.0,8.143499137713494,8.503871678328425,1.6617201815661564,8.03236874080211,8.322169903137734,1.7754238654446763,0.5424698162609595,0.6859010948014816,0.4417557918559589,0.668515599613711,0.821589352930961,0.5770221960442652,7.287234931618639,8.525244372779143,6.894446062000531,3.2607453678151375,4.782842487503885,14.762648897441672,17.792355134567426,8.325635463056763,11.79010237334028,104.63031,0.7135802469135802,104.63031,11.79010237334028
LOG00002,Default,78.23103499999999,78.631035,31.6479012345679,2.641160760552999,19.095106834903028,21.86923456790123,109.0,2.199153269035155,6.278740740740741,13724.276895943565,9828.57142857143,0.0,0.0,7.25408508433986,6.732229316589674,1.6893101463705245,7.058403906119785,6.685770543123412,1.5787912953108354,0.6506064887140733,0.47261386731792304,0.5865151011691659,0.736299132996092,0.9351951697879591,0.5191308489101324,5.663294028811704,6.890500948742747,6.287058601275767,3.8221202884636996,5.441127366376271,16.296557236968113,16.49676361825383,6.998023363135887,10.511775240679137,78.431035,0.38765432098765434,78.431035,10.511775240679137
LOG00002,Default,9.66159,10.061589999999999,38.66716049382716,4.50414712458649,15.9902828711811,22.24987654320988,162.0,2.8508263878922175,8.85572839506173,15979.885361552027,11400.0,0.0,0.0,7.772565010974478,5.901975160322047,1.1751732413451206,8.064141694881478,7.214830693199649,1.1751714960660697,2.982382133245322,2.8747294507209418,1.2875880148515818e-05,0.7265136223787957,1.1231779433547553,0.6190517180921901,3.8193296245061163,8.049553415477629,8.930389886775698,3.625819074515498,6.426338586734217,19.222800248213474,17.485726101136052,6.900944777451967,10.467458784383709,9.86159,0.39753086419753086,9.86159,10.467458784383709
LOG00002,Default,89.668357,90.068357,39.285432098765426,7.7400296757307006,12.029805298693413,21.641209876543208,104.0,3.0591810108438406,9.297234567901235,15662.936507936507,10428.57142857143,0.0,0.0,7.193245108177201,5.820465991452752,1.168511433589489,7.139991236248754,6.036581130663479,1.1685112231792332,1.6323261812661878,0.7348880969902782,3.4425764008687846e-06,0.5019238856170649,0.9432770752799075,0.4632166926080213,4.0253646473945,6.613002606384274,10.000921745621172,2.4177817183544397,5.091257894335715,14.668350071741555,12.548965822324824,6.5429580292087035,10.109930905144603,89.868357,0.4444444444444444,89.868357,10.109930905144603
