file,group,start,end,th_mean,th_std,speed,voltage,sp_max,acc_max,current,rpm_mean,rpm_min,motor_top_pct,motor_bottom_pct,shake_err_roll,shake_err_pitch,shake_err_yaw,shake_gyro_roll,shake_gyro_pitch,shake_gyro_yaw,shake_sp_roll,shake_sp_pitch,shake_sp_yaw,high_gyro_roll,high_gyro_pitch,high_gyro_yaw,high_raw_roll,high_raw_pitch,high_raw_yaw,high_D_roll,high_D_pitch,D_roll,D_pitch,shake_combined,shake_peak,shake_peak_t,shake_time_gt8,trigger,pre_th_min,pre_speed,pre_sp_max,pre_acc_max,pre_rpm_min,eligible
LOG00001,Default,84.950842,85.950842,36.26538461538461,5.2711165444568335,20.18008037865585,23.394615384615385,89.0,3.3171314754058474,8.502130177514793,15989.278670047901,10800.0,0.0,0.0,2.3761140603313065,2.946292330645186,0.7797059883807719,2.327779899458872,3.0173725065898593,0.7778222367175496,0.4723132819025909,0.7167769103749697,0.08242405884412779,0.5732449649008388,0.634180317926279,0.37582524315193866,2.8736479219499036,4.42882214215142,8.507032342497345,2.789755427224385,3.4773179916602786,7.7278027220706536,9.371838717495386,2.67643013408932,5.750097770383474,85.249051,0.0,84.900842,0.0,20.709243102939745,104.0,1.3167489621643762,3157.1428571428573,True
LOG00001,Default,88.35537699999999,89.35537699999999,27.0603550295858,1.1664466989826008,38.18238637958911,23.25449704142012,734.0,4.087278127918945,6.15076923076923,13521.921668075514,3471.4285714285716,1.7751479289940828,10.453648915187378,10.596610976724916,6.66790125076178,9.800856949466775,11.489115066917977,7.094636689414287,4.2469660896555,13.906355244277218,3.594364828747868,11.96148961435162,0.5290156802009879,0.9113654201515281,0.6089974288773453,4.113904169437114,7.229705299404012,5.5101227920757445,2.5561689163469206,5.238799006860674,58.014697518862654,27.97138577351379,8.852939378589392,26.220898299549216,88.419862,0.16666666666666666,88.305377,4.9,18.326225402923882,192.0,7.593925599630657,5014.285714285715,False
LOG00001,Default,93.57518499999999,94.57518499999999,38.90660749506904,8.975075377803876,22.40315915806358,23.22687376725838,94.0,3.828289075176832,9.867988165680472,16496.974499859116,10042.857142857143,0.0,0.0,6.557165347007124,5.405912047640703,1.7898369525980617,6.5942546238446,5.338268915127844,1.7896519804369344,0.6085337314916863,0.8294910617173599,0.11899327817672961,0.6794448447172013,0.725527709604187,0.47840925259248807,4.6244608158473985,4.491133732059639,7.196521125120752,3.424214256525929,3.841391110249744,15.775827263198094,13.538680068166382,6.009172258090872,11.120762062976377,93.844825,0.26429980276134124,93.525185,0.0,39.66821005438327,1170.0,2.911513085211584,2857.1428571428573,True
LOG00001,Default,96.847554,97.847554,25.760453648915185,10.043210596425004,35.397991000814066,23.212988165680475,376.0,3.6471886468080976,5.849526627218935,12475.278247393631,4942.857142857143,0.0,0.0,3.8420657835651784,4.036092616036755,0.9493045433270095,3.9541156474239987,4.332574842496718,0.9557199386877492,0.5797943582245438,3.5717778346323987,0.05888433462467778,0.826962349854072,0.9910149246364053,0.603404564051492,5.390864789682336,7.431305770214518,6.5364091443120325,4.053222756952809,5.520390233478802,9.583794260418756,22.342126385817494,3.940273663749051,8.056988034258303,97.254321,0.006903353057199211,96.797554,0.0,51.9143375568642,902.0,4.3091105534201235,3300.0,False
LOG00001,Default,101.22779,102.22779,22.18688362919132,4.364327280996369,26.85854275494129,23.05406311637081,1170.0,5.838666408089888,7.06483234714004,12539.697802197801,2757.1428571428573,7.6923076923076925,27.909270216962522,12.671341751593157,6.997746714138119,12.994388928741786,16.688185470872103,7.397144703556111,9.499396598527198,22.943272518752003,1.4863777039390451,18.321999843393854,0.46705927744492093,0.7126309760806055,0.5170646849206799,4.635119652157479,5.68885154966437,4.6408789963226225,2.242324464053858,3.748502922343137,66.17744808549571,17.281775467630908,10.235510755719483,46.40001895161339,101.228104,0.22485207100591717,101.17779,0.0,35.20372060744174,1170.0,6.44275267659508,3028.5714285714284,False
LOG00001,Default,112.515984,113.515984,26.39901380670611,5.506272110783736,11.277001726094232,23.066942800788954,163.0,2.314774966497407,5.091637080867851,12861.704001127078,8371.42857142857,0.0,0.0,3.0656374243411313,4.3029351669842875,0.9289606811295005,3.3533491445509713,6.5467099787784555,0.9333473498448043,1.379073160786738,3.8023068060858405,0.7487438044447684,0.5078857394835442,0.7343193217746784,0.3701907743211585,6.0116576093622625,7.036475681601787,5.609688090590751,2.31189316297818,4.03694332583995,9.259783460944956,16.948785833294362,3.73586562049487,9.00931507744984,112.557736,0.07001972386587771,112.465984,0.0,17.19932419197522,977.0,6.5426499018625695,2857.1428571428573,True
LOG00001,Default,191.27555800000002,192.27555800000002,29.007100591715975,5.0918786010770285,45.51870419560851,22.539783037475345,125.0,2.557202795365905,5.909595660749507,13254.987320371934,9700.0,0.0,0.0,1.353264348700671,1.5756713164918508,0.6971220621802093,1.4029059127759511,1.6250463757193951,0.7316099462974284,0.5469181397727798,0.5152048357801573,0.4991870156164428,0.32936087141502524,0.46162961341292585,0.2650042110515126,6.175524518291725,7.469820761299537,5.032789410884204,1.294738741664192,2.2824259280635633,4.657500154837109,5.054339826803559,1.4686838487365845,2.1905850080334406,192.273221,0.0,191.225558,0.0,51.49750943227891,194.0,1.2862889825754344,2800.0,True
LOG00001,Default,194.44814000000002,195.44814000000002,26.37278106508876,4.710489025710359,60.23461412312029,22.465266272189346,112.0,1.7713472256463247,5.183234714003944,12383.093829247675,6928.571428571428,0.0,0.0,1.875809323523219,1.5807596425644073,0.6677566755180354,2.045007757249172,1.5668430979874193,0.6739101146141133,1.27833351057789,0.8014012523200295,0.4109625894509549,0.38715679524144025,0.5947231846879308,0.34724288822860466,4.5299688371518885,7.437592457402481,7.250729898859236,1.569895852111166,3.1597673190981164,5.631080977778933,4.971119748928344,1.7345693508443227,3.6261338177493867,194.532304,0.0,194.39814,0.0,69.55915341730712,1170.0,3.5727917099762134,2628.5714285714284,True
LOG00001,Default,199.347069,200.347069,25.694773175542405,7.512276756674121,18.401381355385848,22.510857988165682,76.0,2.747204616937218,5.084654832347138,12186.482107635955,5700.0,0.0,0.0,5.146032379023167,5.726708299834066,0.9594829024054146,5.394883076339275,5.657426260632611,0.9616123432826923,1.6298821059866269,0.4682449682513444,0.396885517732163,0.5713209475833946,0.9000218238142345,0.44082846160347905,5.370193695287621,7.470968251046189,5.457259340096768,2.7348364169867065,5.086203184059589,13.234048490455661,13.084085519653316,5.4441177980157285,11.435243082954793,199.619658,0.1883629191321499,199.297069,0.0,32.867370621902076,1170.0,5.740079095641078,2700.0,True
LOG00001,Default,216.64099000000002,217.64099000000002,32.08175542406311,6.404959283817665,17.633781991445357,22.45155818540434,81.0,2.493281539856732,6.683717948717948,14206.913919413919,7942.857142857143,0.0,0.0,4.146738505596648,8.556353930491928,1.6478468982100443,4.296420004446719,8.657189383971682,1.6174931594664244,0.48584296127900467,1.103212023493482,0.32993733733580705,0.5562585116684713,0.7111104746300796,0.42772705157984187,3.9555411860306053,6.596286205858109,6.077356400497964,2.5908564967524184,3.981630504016981,10.676570229889712,17.789227287745497,6.72334116409552,16.531180291975392,216.829734,0.41025641025641024,216.59099,0.0,56.16596723560236,972.0,5.819888720349783,2785.714285714286,True
LOG00001,Default,230.98356700000002,231.98356700000002,32.927317554240624,7.840288991055233,40.552397915767784,22.261706114398425,187.0,3.2967389336299955,7.063974358974359,14388.972245703015,10185.714285714286,0.0,0.0,2.053723262312022,1.553057807227533,0.9210828496599642,2.7727448344316046,1.516897316941183,0.9996949646953383,1.779078735184142,0.7380513530481423,0.7215746350185902,0.3964862081159675,0.5648265204161488,0.3364917092704153,5.46395655727294,7.07354753575687,5.074398792533603,1.6786300267815435,2.8759310590385887,8.199677676832472,4.765300282774409,1.820682260960424,16.54269577097852,230.983881,0.03057199211045365,230.933567,0.0,36.45214842497182,1170.0,6.961767847133967,2485.714285714286,True
LOG00002,Default,9.451788,10.451788,36.50601577909271,5.165174433334533,16.7083861298658,22.119783037475344,190.0,2.8508263878922175,8.204861932938856,15307.52676810369,7814.285714285715,0.0,0.0,5.6730830960948975,4.706470044087287,1.0176244657522757,6.4787158807699115,5.7124478194700465,1.0176437234196722,2.905692782750385,2.767935891802898,0.0006723483422162391,0.7450340694906915,1.0799045775933351,0.6788201191113795,4.115798124187425,7.124033064701664,9.043645825713929,3.652842410693975,6.168680304804526,16.19640303895882,15.10551318557584,5.212232347616935,10.467458784383709,9.86159,0.1854043392504931,9.401788,0.0,23.027545760891883,861.0,6.659557326786618,2757.1428571428573,True
LOG00002,Default,11.693548,12.693548,22.490828402366862,4.81656255603058,32.6442854594652,22.081331360946745,861.0,4.956394163635108,5.706883629191322,11599.281487743026,3028.5714285714284,1.6765285996055226,14.595660749506903,10.391999038894093,5.672858577155502,20.58155451323466,13.400340835454125,5.859058283840463,7.829369673130585,10.212991601500043,1.5344081760140582,20.003337158685802,0.6387253160857757,1.0520427933224994,0.6801613603694937,5.896763706105821,8.577398343428596,6.965261136204286,3.1976740134973047,5.751315403683632,74.90030849748051,17.44585876836335,8.37182681559953,38.19744567857147,11.693869,0.11439842209072978,11.643548,0.0,33.56183285575435,1170.0,6.749501298213217,2742.8571428571427,False
LOG00002,Default,22.989622,23.989622,19.253057199211042,5.3436966796244,17.066382378973586,22.23767258382643,79.0,1.941107437194849,3.276390532544379,10131.096787827557,6500.0,0.0,0.0,1.7252845284665053,0.9349510742248507,0.42397405724492854,1.7936747834300037,0.7791997346681391,0.42397405724492854,0.7132813249651768,0.5794875664692807,6.083077983960813e-19,0.3140110221750518,0.6348552089195951,0.29989171714108465,2.985416260437701,5.676452811748824,3.2257198119538346,1.1280901516567161,3.4042004746138104,4.295656262073758,4.609718744495488,1.3875770636905351,4.585228320758909,23.019539,0.0,22.939622,0.0,16.730458373909666,430.0,5.256786342658318,2700.0,True
LOG00002,Default,29.551622000000002,30.551622000000002,30.73224852071006,5.920708440320202,24.59804299615101,22.13664694280079,66.0,2.6740854946127226,6.370660749506903,13394.280078895463,9757.142857142857,0.0,0.0,2.581519878109577,3.1919617598263628,0.994055021878969,2.52178210173664,3.1687063707146086,1.0520017707982603,1.0555394134886835,0.5618074158457135,0.7396320284455067,0.5235932772100825,0.7070769200850558,0.3947264574149131,5.152830737335316,7.607942922245717,5.37840074650747,2.5838016977808542,4.009797381767321,7.176006482266482,9.440198991651203,2.9028317861416535,4.596932697446971,30.0117,0.0,29.501622,0.0,11.037964893870782,95.0,1.4337420893536534,3085.714285714286,True
LOG00002,Default,45.888695,46.888695,38.3594674556213,2.9444468698308084,35.34107000517351,21.721972386587773,229.0,2.5728082569670674,8.597968441814595,15716.779374471684,9085.714285714286,0.0,0.0,2.5655516699071383,1.748922757054262,0.9789450066300883,3.281332756737624,1.7001634909460546,1.3786519616011903,2.0048283486040503,0.688286191337683,1.3364523092228864,0.46359959196678957,0.7038705848454857,0.3717457070722486,3.8438808830533495,4.622465337560161,9.977071817155627,2.0649469663282,3.841024762358124,9.05663748008936,6.68670558333365,2.195539362105084,3.9465597443427107,46.786815,0.0,45.838695,0.0,27.152979841921937,349.0,1.098061591951858,3000.0,True
LOG00002,Default,48.571233,49.571233,25.015187376725837,7.65563734448637,40.28193716586326,21.954151873767252,154.0,2.0791236944351037,4.672011834319527,11835.101437024516,7471.428571428572,0.0,0.0,3.498559262164169,2.246839769756867,0.7103535345078309,4.33844578726695,2.2759095845078394,0.7105668822007304,2.6415668350040633,0.9736979174157601,0.039027368771787536,0.4641432759420878,0.7259708815672558,0.39761000737622304,5.08603310395765,8.290047747516379,6.4848116885360945,2.0468570941198925,3.9032275876557727,10.510772158169292,7.1325848931774125,2.9400855312248804,8.373863860312394,48.670207,0.07100591715976332,48.521233,8.7,46.879811642257366,730.0,6.089035969148531,3442.8571428571427,True
LOG00002,Default,55.432900999999994,56.432900999999994,41.32938856015779,16.92987288430149,27.716219296021418,21.57432938856016,176.0,6.392633267126069,10.122238658777121,16100.74316708932,8785.714285714286,0.9861932938856016,0.0,2.819377404308941,2.574896240680607,0.8709254137462886,2.8950477456719046,2.8189325874130544,0.8673244643479705,2.649879450642076,1.8302722046180215,0.22183616772488593,0.4785756662451595,0.8200750048902387,0.4642905650222721,4.702051843565697,7.726668313812291,7.000699179672465,1.9859172646960221,4.237348414092364,8.975695871118221,11.433841944742676,2.6999055166985877,7.62826164154915,56.432628,0.0,55.382901,0.9,32.4952656184273,1152.0,5.700042267692855,3200.0,True
LOG00002,Default,65.92802499999999,66.92802499999999,30.91262327416174,3.1370249386277935,25.22913322164664,21.80352071005917,60.0,2.018236051158033,6.017001972386588,13681.434911242604,9785.714285714286,0.0,0.0,1.6024681493271398,1.1782596270688743,0.8251924041007562,1.8513407014868404,1.2414610495932832,0.8013570145742385,0.9435050242480109,0.5044388796125515,0.58911809114514,0.33765108562452856,0.44426101879966096,0.28569817299271927,5.29974509795749,8.239669455748922,5.715384969087925,1.3209469170911197,2.239695073562938,4.561328745125102,3.96508429811073,1.4064494157964644,2.659255912661925,65.970762,0.0,65.878025,8.9,25.046365435984107,50.0,1.9571997290175465,5442.857142857143,True
LOG00002,Default,75.17411899999999,76.17411899999999,31.90226824457594,3.5251484200904435,24.6676458054987,21.76825443786982,75.0,2.4036472660830532,6.195049309664695,13904.892223161454,9942.857142857143,0.0,0.0,3.358108581191581,3.219911429170535,0.918123071378509,3.3512144706356946,3.2713910939276167,0.9365265539556721,0.7310498232275724,0.6245498043278938,0.37685247414058054,0.4950142153587932,0.7118468852708867,0.3944185549273199,5.288049826470885,7.1626105383442855,5.5389470501385425,2.313392337705742,3.9908753832729897,8.137683545771749,8.391023192493423,3.289735768627595,8.167162614448744,75.234566,0.03944773175542406,75.124119,0.0,34.29069893970786,1170.0,2.735553509285963,2757.1428571428573,True
LOG00004,Default,6.637161,7.637161,27.310650887573964,4.885641419637378,12.822003090571656,24.622869822485207,115.0,2.61141440363848,5.947061143984221,13832.685263454496,9100.0,0.0,0.0,7.493446223727693,5.375792567446354,1.260552631169891,7.5732451137231696,5.321407245419674,1.2605526311693531,0.9787966749161958,0.7877566374057864,4.566045035568856e-10,0.6301228355354862,0.6846184216916393,0.45257860152072843,7.016971658858457,5.901417517988509,6.737454523557103,3.0656963232147203,3.782589961936612,17.68093279822602,14.290898608466696,6.521153350294342,10.677187695809424,6.750964,0.4339250493096647,6.587161,0.0,46.42685787979498,668.0,1.72961459811717,3185.714285714286,True
LOG00004,Default,18.059255,19.059255,21.646942800788953,5.248501760734053,25.396689747407976,24.54651873767258,134.0,2.1084760092405532,4.039536489151874,11890.78965905889,7357.142857142857,0.0,0.0,3.463401839093884,2.59142224681035,0.800518171328512,3.910041467714681,2.8570760118653027,0.8470321187556746,1.480580451936058,0.6228047050372639,0.6962690039712616,0.5053454873458543,0.5484717696988962,0.3869224937552367,7.076392234544993,8.68675481001038,5.7996973205350315,2.317433353237382,2.684572764702956,8.96778147238709,5.687107812084468,3.0586452524199754,8.293469450164537,18.074375,0.0670611439842209,18.009255,7.3,33.04229881040855,336.0,7.215540812493985,3485.714285714286,True
LOG00004,Default,41.199408999999996,42.199408999999996,26.718934911242602,9.40354943948572,20.25691165488655,24.151745562130177,189.0,3.8587337687070367,5.951656804733728,13128.176951253874,7357.142857142857,0.0,0.0,2.057119186155854,1.9801638473349101,0.705543511518548,2.1737028565256176,2.075904432378361,0.7000677160905912,0.9515478568563566,1.0281646220428269,0.256321670338674,0.41772162073537217,0.5161920361633529,0.35009928143055025,6.718565674734004,6.156939087993343,5.904231755090046,1.7201420421954192,2.5824641494321385,5.676346298265318,7.912988349251161,2.019008198143673,4.27949876576976,42.199129,0.0,41.149409,5.7,38.06904634145653,291.0,6.284417373916514,4042.8571428571427,True
LOG00004,Default,121.029258,122.029258,27.57909270216963,3.395462915064731,11.459259926705508,23.020512820512817,79.0,2.1015561468886315,5.131587771203156,13185.992533107918,10357.142857142857,0.0,0.0,1.6437978723198443,2.4656947733922254,0.6155712798374537,1.7536125359749082,2.5999889045793037,0.6189388399882535,0.9738880108956429,0.3784339118968811,0.03307658136706578,0.42866323767138037,0.40818794300689754,0.3351914211535281,7.7187157422139165,8.650637564308711,6.432530848867807,1.918437679956551,1.917397507912427,6.107840855908456,6.273987498564999,2.095438159499939,6.508024326045427,121.065087,0.0,120.979258,0.0,23.488589481869973,1170.0,5.684108582346072,2942.8571428571427,True
LOG00004,Default,139.271242,140.271242,29.048915187376725,7.964744418719832,38.009323814400545,22.787652859960552,698.0,2.781892937915419,6.2821005917159765,13550.76429980276,7471.428571428572,0.0,0.19723865877712032,8.843642710691418,2.2374777841972833,2.685444426862536,7.327663994154218,2.256441198536153,2.138512773545488,6.098055393674859,1.1177534598906875,1.9467467104481695,0.5360243901723383,0.840315085657963,0.5214264661703997,6.292756208165738,6.94167698335843,7.491919335386362,2.610727885925042,4.3885958533197105,48.68184559699625,10.06561314810664,6.450438869919703,21.06540387487371,139.366263,0.2504930966469428,139.221242,0.0,20.960606286784408,124.0,6.210664601598494,3271.4285714285716,False
LOG00004,Default,145.294047,146.294047,24.409467455621304,6.011296820153388,32.13121445713844,22.807435897435898,893.0,3.570513529721043,6.884132149901381,12050.292335869259,3571.4285714285716,0.19723865877712032,18.73767258382643,13.331483734909408,5.501314747872614,7.61826850398068,13.856289347656771,5.515489552709635,8.561055665126716,15.485632763118955,1.7691745747587742,5.781333085701679,0.6379685512385895,0.9080538069406031,0.7336549848392252,4.724904503256693,7.468036543705257,7.026468135492213,3.286146905356022,4.817026257172052,68.16384426288089,18.791312147606853,10.197865524934985,28.477836687040092,145.465032,0.3175542406311637,145.244047,0.0,43.169121381598444,173.0,7.098201178635443,3357.1428571428573,False
LOG00004,Default,150.49504000000002,151.49504000000002,35.26656804733728,8.67207860857468,17.292998413421014,22.67947731755424,170.0,3.2537664816193845,8.587268244575936,15248.696816004509,8628.57142857143,0.0,0.0,6.604499471722211,8.837473589863622,2.108517413602633,7.019191155574989,8.964288018606824,2.3605972661901418,1.6657549636883517,1.1371029688607548,1.0495283494949261,0.6545117231539739,0.9078566059746456,0.492451154646044,4.381628569548527,6.719642935319406,6.443501291842032,3.182220659602121,5.027578066872733,17.125594765006756,22.1189183352955,7.801293249311811,21.313455449023685,150.673916,0.257396449704142,150.44504,0.0,33.42227405327101,382.0,7.051927231413732,2814.285714285714,True
LOG00004,Default,166.08544500000002,167.08544500000002,30.4620315581854,30.56429812278779,33.708208903356024,22.392287968441813,416.0,7.147985408641052,9.663313609467457,14384.569597069596,3185.714285714286,0.0,47.53451676528599,5.567057100568868,7.734495116814917,1.1892406048059738,6.322503926401117,13.375655574709342,1.3754611372770011,2.0418579938538004,12.277752878931942,0.6997393395921858,0.6001849983119596,0.82456493819649,0.6811999697908784,3.1898672871440645,4.89301123200875,6.740982494886356,2.3631149922123145,3.841882237913655,11.577327703977545,42.158279291504684,6.738491651439069,12.103740916920328,166.136075,0.39349112426035504,166.035445,0.0,13.255156453765668,494.0,5.747013767842584,3171.4285714285716,False
LOG00004,Default,167.71623000000002,168.71623000000002,27.268639053254436,8.779863252895225,37.29542212044968,22.564773175542406,193.0,2.737766886900354,5.457278106508876,12828.081854043392,6500.0,0.0,0.0,2.1277988288439458,1.9384668898438697,1.7821516045941086,2.617664075878902,2.3388006860436743,2.025453332429305,1.6548766086574571,1.526928807241988,2.610185672298638,0.4277459936585614,0.6610915962209399,0.4028244036585582,4.54858030579806,8.045920466097032,6.006049127202658,1.7714127004165023,3.498011444770932,7.262614001182874,8.097592600097869,2.035335566810867,3.5874182372877916,168.21278,0.0,167.66623,0.0,34.69756464574079,416.0,7.147985408641052,3114.285714285714,True
LOG00004,Default,197.24573600000002,198.24573600000002,34.03244575936884,4.536701368203241,10.876014822173651,22.42002958579882,95.0,2.7026429380433186,7.147031558185405,14800.482530290223,9614.285714285714,0.0,0.0,5.84835016267829,6.834497314956261,1.9657797639677037,5.872823286626889,6.763490773494155,1.9254155818834113,0.5849499900943903,0.5403206018939897,0.5473857841444986,0.6694596220923953,0.7382001328096853,0.5501976684442088,5.381047314410337,5.926132593096945,7.132534138435747,3.2560534086524275,4.174005597433035,13.136478262608447,16.068578376613313,6.360564172046513,13.680286202686082,197.445334,0.2455621301775148,197.195736,0.0,39.474663224247436,1058.0,5.2944242721316535,2971.4285714285716,True
